shipment_id,event_ts,event_type,event_city,event_state
SHP00007421,2025-09-29T09:00:00,Delivered,East Markhaven,IL
SHP00007422,2025-06-24T11:00:00,Label Created,Jenniferville,NC
SHP00007422,2025-06-25T18:00:00,Picked Up,Cabrerahaven,WA
SHP00007422,2025-06-26T20:00:00,In Transit,East Annaport,FL
SHP00007422,2025-06-27T13:00:00,Out For Delivery,Lake Erica,WA
SHP00007422,2025-06-28T06:00:00,Delivered,West Craig,NY
SHP00007423,2025-02-20T17:00:00,Label Created,East Adam,IL
SHP00007423,2025-02-21T18:00:00,Picked Up,Katiefurt,CA
SHP00007423,2025-02-22T11:00:00,In Transit,Port Allisonview,CA
SHP00007423,2025-02-23T09:00:00,Out For Delivery,Bennettport,TX
SHP00007423,2025-02-24T01:00:00,Delivered,Davidmouth,CA
SHP00007426,2025-04-18T01:00:00,Label Created,Arnoldview,AZ
SHP00007426,2025-04-19T07:00:00,Picked Up,Mirandaburgh,AZ
SHP00007426,2025-04-20T19:00:00,In Transit,West Jeanfort,NC
SHP00007426,2025-04-21T04:00:00,Out For Delivery,New Kathleenmouth,NC
SHP00007426,2025-04-22T08:00:00,Delivered,Tonystad,GA
SHP00007428,2024-04-16T08:00:00,Label Created,Michelleview,FL
SHP00007428,2024-04-17T10:00:00,Picked Up,Williamsville,VA
SHP00007428,2024-04-18T19:00:00,In Transit,East Linda,IL
SHP00007428,2024-04-19T07:00:00,Out For Delivery,New Lisaport,CA
SHP00007428,2024-04-20T09:00:00,Delivered,East Sandraland,VA
SHP00007429,2025-10-03T10:00:00,Label Created,Jesusfurt,NC
SHP00007429,2025-10-04T01:00:00,Picked Up,Taylorfurt,FL
SHP00007429,2025-10-05T09:00:00,In Transit,West Michaelchester,CO
SHP00007429,2025-10-06T05:00:00,Out For Delivery,Lake Keith,VA
SHP00007429,2025-10-07T05:00:00,Delivered,Sarashire,CO
SHP00007430,2024-09-03T02:00:00,Label Created,West Philip,AZ
SHP00007430,2024-09-04T13:00:00,Picked Up,Baileyborough,NY
SHP00007430,2024-09-05T11:00:00,In Transit,Davidmouth,AZ
SHP00007430,2024-09-06T04:00:00,Out For Delivery,North Sarahhaven,AZ
SHP00007430,2024-09-07T00:00:00,Delivered,Foleyberg,FL
SHP00007432,2024-07-20T12:00:00,Label Created,South Randy,CA
SHP00007432,2024-07-21T00:00:00,Picked Up,Chaseburgh,NY
SHP00007432,2024-07-22T17:00:00,In Transit,Thompsonview,AZ
SHP00007432,2024-07-23T19:00:00,Out For Delivery,Jonesville,GA
SHP00007432,2024-07-24T20:00:00,Delivered,Lake Russellmouth,GA
SHP00007433,2025-12-01T15:00:00,Label Created,South Matthewtown,GA
SHP00007433,2025-12-02T15:00:00,Picked Up,Greentown,AZ
SHP00007433,2025-12-03T04:00:00,In Transit,Simmonsville,NC
SHP00007433,2025-12-04T10:00:00,Out For Delivery,New Jeffery,NY
SHP00007433,2025-12-05T19:00:00,Delivered,North Stevenborough,CA
SHP00007434,2024-12-14T14:00:00,Label Created,Smithtown,MA
SHP00007434,2024-12-15T02:00:00,Picked Up,Jefferyport,FL
SHP00007434,2024-12-16T17:00:00,In Transit,North Kevin,TX
SHP00007434,2024-12-17T06:00:00,Out For Delivery,Lake Richard,CA
SHP00007434,2024-12-18T13:00:00,Delivered,South Jason,NY
SHP00007435,2024-07-04T02:00:00,Label Created,North Arthurfort,MA
SHP00007435,2024-07-05T14:00:00,Picked Up,Robertoshire,AZ
SHP00007435,2024-07-06T08:00:00,In Transit,Johnsonburgh,NY
SHP00007435,2024-07-07T02:00:00,Out For Delivery,Baileyland,TX
SHP00007435,2024-07-08T06:00:00,Delivered,Taylorstad,CA
SHP00007436,2024-08-13T00:00:00,Label Created,North Connorbury,FL
SHP00007436,2024-08-14T00:00:00,Picked Up,East James,IL
SHP00007436,2024-08-15T09:00:00,In Transit,Port Melanieland,GA
SHP00007436,2024-08-16T00:00:00,Out For Delivery,New Katherinemouth,VA
SHP00007436,2024-08-17T15:00:00,Delivered,New Rebecca,NC
SHP00007437,2024-12-25T14:00:00,Label Created,West Donaldland,MA
SHP00007437,2024-12-26T16:00:00,Picked Up,Vanessaside,TX
SHP00007437,2024-12-27T00:00:00,In Transit,Tristanfort,VA
SHP00007437,2024-12-28T11:00:00,Out For Delivery,East Philip,TX
SHP00007437,2024-12-29T17:00:00,Delivered,South Jessicachester,CA
SHP00007438,2024-11-15T20:00:00,Label Created,East Terryville,AZ
SHP00007438,2024-11-16T03:00:00,Picked Up,Stevenshire,TX
SHP00007438,2024-11-17T06:00:00,In Transit,Randystad,WA
SHP00007438,2024-11-18T16:00:00,Out For Delivery,Jasontown,CA
SHP00007438,2024-11-19T05:00:00,Delivered,East Rachel,GA
SHP00007440,2025-05-18T19:00:00,Label Created,East Nathaniel,WA
SHP00007440,2025-05-19T08:00:00,Picked Up,Edwardsbury,TX
SHP00007440,2025-05-20T06:00:00,In Transit,Obrienshire,GA
SHP00007440,2025-05-21T10:00:00,Out For Delivery,Port Adrianfort,GA
SHP00007440,2025-05-22T10:00:00,Delivered,New Jenniferhaven,CA
SHP00007442,2025-10-26T15:00:00,Label Created,West Sarahville,CO
SHP00007442,2025-10-27T05:00:00,Picked Up,Lake Donald,GA
SHP00007442,2025-10-28T08:00:00,In Transit,West Jasonhaven,CA
SHP00007442,2025-10-29T16:00:00,Out For Delivery,Heathtown,VA
SHP00007442,2025-10-30T10:00:00,Delivered,West Jennafort,CO
SHP00007445,2026-01-29T16:00:00,Label Created,North Karenfurt,AZ
SHP00007445,2026-01-30T14:00:00,Picked Up,South Lindaland,CO
SHP00007445,2026-01-31T04:00:00,In Transit,South Adamstad,MA
SHP00007445,2026-02-01T04:00:00,Out For Delivery,North Benjaminmouth,IL
SHP00007445,2026-02-02T15:00:00,Delivered,West Kaylamouth,CO
SHP00007448,2024-08-30T08:00:00,Label Created,Calebberg,CO
SHP00007448,2024-08-31T02:00:00,Picked Up,North Samantha,CA
SHP00007448,2024-09-01T04:00:00,In Transit,Williamsfort,GA
SHP00007448,2024-09-02T00:00:00,Out For Delivery,Chaseside,TX
SHP00007448,2024-09-03T20:00:00,Delivered,North Anthonytown,GA
SHP00007450,2024-02-13T04:00:00,Label Created,Peggystad,CA
SHP00007450,2024-02-14T17:00:00,Picked Up,New Mark,MA
SHP00007450,2024-02-15T04:00:00,In Transit,North Robertchester,WA
SHP00007450,2024-02-16T02:00:00,Out For Delivery,Port Amandaview,VA
SHP00007450,2024-02-17T15:00:00,Delivered,East Glenfort,FL
SHP00007451,2024-10-24T12:00:00,Label Created,West Davidport,MA
SHP00007451,2024-10-25T04:00:00,Picked Up,Jessicaport,TX
SHP00007451,2024-10-26T10:00:00,In Transit,Shellyport,CA
SHP00007451,2024-10-27T04:00:00,Out For Delivery,Port Wayne,AZ
SHP00007451,2024-10-28T19:00:00,Delivered,Bryanside,WA
SHP00007452,2025-05-25T10:00:00,Label Created,Dixonborough,NC
SHP00007452,2025-05-26T04:00:00,Picked Up,Garyfurt,MA
SHP00007452,2025-05-27T19:00:00,In Transit,East Manuelport,TX
SHP00007452,2025-05-28T09:00:00,Out For Delivery,South Amy,CA
SHP00007452,2025-05-29T15:00:00,Delivered,Kaufmantown,TX
SHP00007453,2025-06-07T06:00:00,Label Created,New James,FL
SHP00007453,2025-06-08T10:00:00,Picked Up,Changchester,NY
SHP00007453,2025-06-09T03:00:00,In Transit,Garciaburgh,VA
SHP00007453,2025-06-10T05:00:00,Out For Delivery,Keithmouth,IL
SHP00007453,2025-06-11T18:00:00,Delivered,New Aliciashire,TX
SHP00007454,2026-01-18T08:00:00,Label Created,Lake Sandy,MA
SHP00007454,2026-01-19T04:00:00,Picked Up,New Vincent,NY
SHP00007454,2026-01-20T12:00:00,In Transit,Ariasland,TX
SHP00007454,2026-01-21T11:00:00,Out For Delivery,Lake Danielle,IL
SHP00007454,2026-01-22T15:00:00,Delivered,Alexandertown,NY
SHP00007456,2025-12-25T02:00:00,Label Created,Port Henry,WA
SHP00007456,2025-12-26T00:00:00,Picked Up,North Anne,CO
SHP00007456,2025-12-27T15:00:00,In Transit,Davidton,CO
SHP00007456,2025-12-28T19:00:00,Out For Delivery,Christineshire,NY
SHP00007456,2025-12-29T13:00:00,Delivered,Adamton,GA
SHP00007458,2025-07-26T11:00:00,Label Created,West Nicolebury,MA
SHP00007458,2025-07-27T20:00:00,Picked Up,East Michaelfurt,IL
SHP00007458,2025-07-28T18:00:00,In Transit,Whiteland,FL
SHP00007458,2025-07-29T05:00:00,Out For Delivery,Maryport,VA
SHP00007458,2025-07-30T04:00:00,Delivered,Tapiaport,VA
SHP00007459,2024-11-19T10:00:00,Label Created,South Maurice,AZ
SHP00007459,2024-11-20T03:00:00,Picked Up,New Jennifer,NC
SHP00007459,2024-11-21T17:00:00,In Transit,West Michael,GA
SHP00007459,2024-11-22T03:00:00,Out For Delivery,East Bradley,FL
SHP00007459,2024-11-23T19:00:00,Delivered,West Kimberly,AZ
SHP00007460,2024-09-06T03:00:00,Label Created,South Brianburgh,NC
SHP00007460,2024-09-07T10:00:00,Picked Up,Hannahview,CO
SHP00007460,2024-09-08T10:00:00,In Transit,Dominguezmouth,CO
SHP00007460,2024-09-09T19:00:00,Out For Delivery,North Taylorfort,VA
SHP00007460,2024-09-10T00:00:00,Delivered,Mcdowellmouth,WA
SHP00007462,2025-06-06T10:00:00,Label Created,Gutierrezberg,AZ
SHP00007462,2025-06-07T08:00:00,Picked Up,Lake Mike,NC
SHP00007462,2025-06-08T04:00:00,In Transit,Bakerfort,CO
SHP00007462,2025-06-09T00:00:00,Out For Delivery,New Tina,MA
SHP00007462,2025-06-10T12:00:00,Delivered,North Charles,VA
SHP00007464,2025-08-03T01:00:00,Label Created,North Kelly,MA
SHP00007464,2025-08-04T20:00:00,Picked Up,Port Patrick,NC
SHP00007464,2025-08-05T19:00:00,In Transit,Port Suzanne,WA
SHP00007464,2025-08-06T16:00:00,Out For Delivery,Lake Lauren,WA
SHP00007464,2025-08-07T20:00:00,Delivered,Rodriguezton,AZ
SHP00007465,2024-08-13T00:00:00,Label Created,New Destiny,VA
SHP00007465,2024-08-14T19:00:00,Picked Up,Port Tinaberg,GA
SHP00007465,2024-08-15T01:00:00,In Transit,West April,CA
SHP00007465,2024-08-16T06:00:00,Out For Delivery,Port Barbaraside,NY
SHP00007465,2024-08-17T15:00:00,Delivered,Port Cheryl,NC
SHP00007466,2025-04-04T08:00:00,Label Created,Fowlerberg,IL
SHP00007466,2025-04-05T15:00:00,Picked Up,Donnastad,NC
SHP00007466,2025-04-06T04:00:00,In Transit,Garychester,VA
SHP00007466,2025-04-07T00:00:00,Out For Delivery,East Meganland,CA
SHP00007466,2025-04-08T06:00:00,Delivered,Changfurt,NY
SHP00007467,2026-02-23T18:00:00,Label Created,West Jamesbury,GA
SHP00007467,2026-02-24T11:00:00,Picked Up,Nicholastown,TX
SHP00007467,2026-02-25T02:00:00,In Transit,Jenniferside,NC
SHP00007467,2026-02-26T07:00:00,Out For Delivery,East Peterview,FL
SHP00007467,2026-02-27T15:00:00,Delivered,Port Traceyport,GA
SHP00007468,2025-01-06T18:00:00,Label Created,Arthurside,GA
SHP00007468,2025-01-07T01:00:00,Picked Up,Jasonport,GA
SHP00007468,2025-01-08T07:00:00,In Transit,South Douglas,GA
SHP00007468,2025-01-09T15:00:00,Out For Delivery,Myerston,MA
SHP00007468,2025-01-10T02:00:00,Delivered,West Sandrafort,WA
SHP00007469,2024-06-27T10:00:00,Label Created,South Todd,WA
SHP00007469,2024-06-28T11:00:00,Picked Up,Brownshire,IL
SHP00007469,2024-06-29T10:00:00,In Transit,East Christopher,CA
SHP00007469,2024-06-30T08:00:00,Out For Delivery,Lake Chad,IL
SHP00007469,2024-07-01T18:00:00,Delivered,South Biancaberg,CA
SHP00007470,2024-01-17T19:00:00,Label Created,New Christopher,IL
SHP00007470,2024-01-18T15:00:00,Picked Up,Port Jamestown,CA
SHP00007470,2024-01-19T03:00:00,In Transit,Michaelstad,CA
SHP00007470,2024-01-20T09:00:00,Out For Delivery,Kristopherborough,FL
SHP00007470,2024-01-21T18:00:00,Delivered,New Wesley,VA
SHP00007471,2026-01-28T10:00:00,Label Created,New Jaclynmouth,CO
SHP00007471,2026-01-29T03:00:00,Picked Up,Port Richardview,TX
SHP00007471,2026-01-30T06:00:00,In Transit,Port Christopherborough,CO
SHP00007471,2026-01-31T06:00:00,Out For Delivery,Ashleychester,FL
SHP00007471,2026-02-01T16:00:00,Delivered,North Sandra,VA
SHP00007472,2025-01-22T06:00:00,Label Created,South Caitlinmouth,GA
SHP00007472,2025-01-23T03:00:00,Picked Up,South William,WA
SHP00007472,2025-01-24T00:00:00,In Transit,Kennedyberg,VA
SHP00007472,2025-01-25T06:00:00,Out For Delivery,Rayberg,VA
SHP00007472,2025-01-26T16:00:00,Delivered,Bushberg,NY
SHP00007473,2025-06-17T13:00:00,Label Created,Janetfort,CO
SHP00007473,2025-06-18T05:00:00,Picked Up,South Abigail,FL
SHP00007473,2025-06-19T00:00:00,In Transit,East Jefferyview,AZ
SHP00007473,2025-06-20T06:00:00,Out For Delivery,North Jonathan,FL
SHP00007473,2025-06-21T09:00:00,Delivered,Lake Hannah,FL
SHP00007474,2025-09-15T12:00:00,Label Created,Gomezborough,FL
SHP00007474,2025-09-16T10:00:00,Picked Up,West Jessica,WA
SHP00007474,2025-09-17T17:00:00,In Transit,Romanview,VA
SHP00007474,2025-09-18T07:00:00,Out For Delivery,New Jason,IL
SHP00007474,2025-09-19T17:00:00,Delivered,South Matthew,VA
SHP00007475,2025-03-20T03:00:00,Label Created,Courtneyview,WA
SHP00007475,2025-03-21T10:00:00,Picked Up,South Carly,AZ
SHP00007475,2025-03-22T07:00:00,In Transit,West Kevinchester,TX
SHP00007475,2025-03-23T14:00:00,Out For Delivery,South Dwayne,GA
SHP00007475,2025-03-24T12:00:00,Delivered,West Nicholas,WA
SHP00007476,2024-07-30T05:00:00,Label Created,Williamsberg,CA
SHP00007476,2024-07-31T13:00:00,Picked Up,Monicaport,CA
SHP00007476,2024-08-01T02:00:00,In Transit,Philipburgh,GA
SHP00007476,2024-08-02T13:00:00,Out For Delivery,Carlastad,FL
SHP00007476,2024-08-03T17:00:00,Delivered,Watkinston,NY
SHP00007486,2025-06-06T07:00:00,Label Created,Port Michaelburgh,WA
SHP00007486,2025-06-07T20:00:00,Picked Up,New Ianview,CA
SHP00007486,2025-06-08T14:00:00,In Transit,Morganview,MA
SHP00007486,2025-06-09T07:00:00,Out For Delivery,East Larrychester,AZ
SHP00007486,2025-06-10T07:00:00,Delivered,Robinburgh,WA
SHP00007487,2025-02-10T12:00:00,Label Created,Port Joseph,FL
SHP00007487,2025-02-11T05:00:00,Picked Up,East Andrea,MA
SHP00007487,2025-02-12T19:00:00,In Transit,Markmouth,IL
SHP00007487,2025-02-13T07:00:00,Out For Delivery,Andersonville,FL
SHP00007487,2025-02-14T12:00:00,Delivered,Friedmantown,TX
SHP00007488,2024-07-15T04:00:00,Label Created,Lake Joseph,TX
SHP00007488,2024-07-16T04:00:00,Picked Up,Lindsayton,TX
SHP00007488,2024-07-17T13:00:00,In Transit,Edwardchester,MA
SHP00007488,2024-07-18T00:00:00,Out For Delivery,Sarahbury,WA
SHP00007488,2024-07-19T15:00:00,Delivered,Smithshire,FL
SHP00007489,2025-10-23T03:00:00,Label Created,Phillipsview,FL
SHP00007489,2025-10-24T02:00:00,Picked Up,New Angela,IL
SHP00007489,2025-10-25T09:00:00,In Transit,Lake Ryanbury,AZ
SHP00007489,2025-10-26T15:00:00,Out For Delivery,East Sharon,VA
SHP00007489,2025-10-27T08:00:00,Delivered,West Daniel,FL
SHP00007491,2024-02-01T09:00:00,Label Created,Lynchburgh,NY
SHP00007491,2024-02-02T15:00:00,Picked Up,South Kylefort,CO
SHP00007491,2024-02-03T15:00:00,In Transit,West Dianaborough,FL
SHP00007491,2024-02-04T10:00:00,Out For Delivery,North Larryhaven,NC
SHP00007491,2024-02-05T15:00:00,Delivered,Stewartville,CO
SHP00007494,2025-12-08T14:00:00,Label Created,Lewisburgh,CO
SHP00007494,2025-12-09T17:00:00,Picked Up,Port Isabella,NC
SHP00007494,2025-12-10T11:00:00,In Transit,Gonzalezstad,TX
SHP00007494,2025-12-11T05:00:00,Out For Delivery,Port Nicholas,CO
SHP00007494,2025-12-12T02:00:00,Delivered,Moorehaven,AZ
SHP00007495,2024-01-30T19:00:00,Label Created,Bakerstad,FL
SHP00007495,2024-01-31T10:00:00,Picked Up,Port Oliviafurt,CA
SHP00007495,2024-02-01T06:00:00,In Transit,Wilkersonstad,TX
SHP00007495,2024-02-02T13:00:00,Out For Delivery,Kathleenfurt,MA
SHP00007495,2024-02-03T08:00:00,Delivered,Mitchellview,CO
SHP00007498,2025-11-08T20:00:00,Label Created,Lake Warren,CO
SHP00007498,2025-11-09T07:00:00,Picked Up,Port Williamhaven,TX
SHP00007498,2025-11-10T04:00:00,In Transit,New Erin,TX
SHP00007498,2025-11-11T09:00:00,Out For Delivery,Jameston,NC
SHP00007498,2025-11-12T10:00:00,Delivered,North Matthew,VA
SHP00007499,2025-01-12T00:00:00,Label Created,Grayview,AZ
SHP00007499,2025-01-13T16:00:00,Picked Up,New Charles,NC
SHP00007499,2025-01-14T20:00:00,In Transit,Andrewside,NY
SHP00007499,2025-01-15T19:00:00,Out For Delivery,Fritzshire,CA
SHP00007499,2025-01-16T10:00:00,Delivered,North William,FL
SHP00007501,2024-04-19T04:00:00,Label Created,Sotoville,CO
SHP00007501,2024-04-20T15:00:00,Picked Up,South Kathleenstad,CA
SHP00007501,2024-04-21T12:00:00,In Transit,Walterton,WA
SHP00007501,2024-04-22T02:00:00,Out For Delivery,Lake John,FL
SHP00007501,2024-04-23T06:00:00,Delivered,Devonbury,CA
SHP00007503,2024-11-12T00:00:00,Label Created,Jamesside,FL
SHP00007503,2024-11-13T11:00:00,Picked Up,Lake Stephanie,GA
SHP00007503,2024-11-14T06:00:00,In Transit,Port Erin,GA
SHP00007503,2024-11-15T16:00:00,Out For Delivery,Sarahport,CA
SHP00007503,2024-11-16T11:00:00,Delivered,New Oscarburgh,VA
SHP00007504,2025-10-13T01:00:00,Label Created,South Lauriefurt,NC
SHP00007504,2025-10-14T07:00:00,Picked Up,East Teresa,TX
SHP00007504,2025-10-15T13:00:00,In Transit,Youngbury,MA
SHP00007504,2025-10-16T04:00:00,Out For Delivery,New Williamton,WA
SHP00007504,2025-10-17T08:00:00,Delivered,Destinyport,IL
SHP00007505,2024-01-17T06:00:00,Label Created,Lake Joshua,TX
SHP00007505,2024-01-18T05:00:00,Picked Up,North Michelle,TX
SHP00007505,2024-01-19T05:00:00,In Transit,Port Jennifertown,IL
SHP00007505,2024-01-20T01:00:00,Out For Delivery,Troyview,WA
SHP00007505,2024-01-21T15:00:00,Delivered,North Angela,AZ
SHP00007506,2024-05-31T11:00:00,Label Created,Thomasmouth,AZ
SHP00007506,2024-06-01T10:00:00,Picked Up,Dianashire,NC
SHP00007506,2024-06-02T01:00:00,In Transit,South Steventon,TX
SHP00007506,2024-06-03T00:00:00,Out For Delivery,Smithbury,TX
SHP00007506,2024-06-04T12:00:00,Delivered,Williamsonfurt,WA
SHP00007507,2024-12-26T14:00:00,Label Created,Janetside,NC
SHP00007507,2024-12-27T06:00:00,Picked Up,Kevinton,VA
SHP00007507,2024-12-28T19:00:00,In Transit,West Christinaberg,CA
SHP00007507,2024-12-29T18:00:00,Out For Delivery,Port Michaelberg,GA
SHP00007507,2024-12-30T07:00:00,Delivered,Port Lisashire,MA
SHP00007508,2026-01-11T04:00:00,Label Created,New Evanstad,GA
SHP00007508,2026-01-12T17:00:00,Picked Up,Brownville,VA
SHP00007508,2026-01-13T20:00:00,In Transit,West Mary,FL
SHP00007508,2026-01-14T17:00:00,Out For Delivery,Donaldmouth,WA
SHP00007508,2026-01-15T01:00:00,Delivered,Lake Brittanytown,IL
SHP00007511,2025-11-11T12:00:00,Label Created,Donaldland,VA
SHP00007511,2025-11-12T06:00:00,Picked Up,Port Mirandafurt,IL
SHP00007511,2025-11-13T15:00:00,In Transit,Robertstad,WA
SHP00007511,2025-11-14T06:00:00,Out For Delivery,Wallaceshire,CO
SHP00007511,2025-11-15T06:00:00,Delivered,Danielview,NY
SHP00007512,2024-02-27T09:00:00,Label Created,Port Christinamouth,AZ
SHP00007512,2024-02-28T16:00:00,Picked Up,Jacobsmouth,TX
SHP00007512,2024-02-29T06:00:00,In Transit,Martinezville,WA
SHP00007512,2024-03-01T19:00:00,Out For Delivery,Lake Jacquelineshire,CO
SHP00007512,2024-03-02T00:00:00,Delivered,East April,MA
SHP00007515,2025-02-02T11:00:00,Label Created,Veronicamouth,NY
SHP00007515,2025-02-03T11:00:00,Picked Up,Port Danielle,WA
SHP00007515,2025-02-04T12:00:00,In Transit,Spencerborough,VA
SHP00007515,2025-02-05T06:00:00,Out For Delivery,South Meredithmouth,NY
SHP00007515,2025-02-06T15:00:00,Delivered,Leslieborough,CA
SHP00007516,2025-02-28T16:00:00,Label Created,Bradleytown,AZ
SHP00007516,2025-03-01T18:00:00,Picked Up,East Michaelburgh,AZ
SHP00007516,2025-03-02T19:00:00,In Transit,Williamshire,TX
SHP00007516,2025-03-03T02:00:00,Out For Delivery,Port Lisa,NC
SHP00007516,2025-03-04T00:00:00,Delivered,Medinaton,NY
SHP00007518,2025-07-23T16:00:00,Label Created,West Douglas,MA
SHP00007518,2025-07-24T08:00:00,Picked Up,South Kristin,GA
SHP00007518,2025-07-25T03:00:00,In Transit,Christinaside,IL
SHP00007518,2025-07-26T09:00:00,Out For Delivery,North Erin,WA
SHP00007518,2025-07-27T06:00:00,Delivered,Lake Amandamouth,WA
SHP00007521,2024-11-21T14:00:00,Label Created,East Terranceview,WA
SHP00007521,2024-11-22T18:00:00,Picked Up,Chavezville,TX
SHP00007521,2024-11-23T20:00:00,In Transit,Michaelfurt,AZ
SHP00007521,2024-11-24T01:00:00,Out For Delivery,Fitzgeraldview,MA
SHP00007521,2024-11-25T04:00:00,Delivered,Christopherfort,NC
SHP00007525,2024-10-12T06:00:00,Label Created,Velasquezmouth,NY
SHP00007525,2024-10-13T19:00:00,Picked Up,Port Joshua,VA
SHP00007525,2024-10-14T15:00:00,In Transit,Lake Aaron,TX
SHP00007525,2024-10-15T08:00:00,Out For Delivery,Danielmouth,MA
SHP00007525,2024-10-16T09:00:00,Delivered,Karenbury,AZ
SHP00007526,2025-12-27T20:00:00,Label Created,Port Cynthiaburgh,NY
SHP00007526,2025-12-28T05:00:00,Picked Up,West Christophermouth,CA
SHP00007526,2025-12-29T01:00:00,In Transit,Mooreland,CO
SHP00007526,2025-12-30T06:00:00,Out For Delivery,South Evanhaven,WA
SHP00007526,2025-12-31T17:00:00,Delivered,New John,CA
SHP00007529,2026-02-12T11:00:00,Label Created,Cooperchester,TX
SHP00007529,2026-02-13T09:00:00,Picked Up,East Ashleymouth,IL
SHP00007529,2026-02-14T10:00:00,In Transit,Lucerochester,VA
SHP00007529,2026-02-15T17:00:00,Out For Delivery,New Davidmouth,CO
SHP00007529,2026-02-16T03:00:00,Delivered,Lake Alejandramouth,CA
SHP00007531,2025-06-10T00:00:00,Label Created,East Brandonville,CA
SHP00007531,2025-06-11T18:00:00,Picked Up,Pricetown,AZ
SHP00007531,2025-06-12T18:00:00,In Transit,Michelemouth,NY
SHP00007531,2025-06-13T06:00:00,Out For Delivery,West Christinaberg,NC
SHP00007531,2025-06-14T03:00:00,Delivered,Paulatown,FL
SHP00007532,2024-01-10T13:00:00,Label Created,Lake Kristinfort,WA
SHP00007532,2024-01-11T03:00:00,Picked Up,Nathanbury,WA
SHP00007532,2024-01-12T14:00:00,In Transit,Nolanburgh,AZ
SHP00007532,2024-01-13T13:00:00,Out For Delivery,Lake Raymond,IL
SHP00007532,2024-01-14T06:00:00,Delivered,Wattsbury,NC
SHP00007533,2024-11-16T01:00:00,Label Created,South Ryan,NC
SHP00007533,2024-11-17T05:00:00,Picked Up,Gonzalezfurt,TX
SHP00007533,2024-11-18T16:00:00,In Transit,East Michelle,AZ
SHP00007533,2024-11-19T05:00:00,Out For Delivery,North Paulland,CA
SHP00007533,2024-11-20T03:00:00,Delivered,Lake Michelleside,GA
SHP00007535,2025-10-21T19:00:00,Label Created,Craneborough,IL
SHP00007535,2025-10-22T11:00:00,Picked Up,Faulknerview,TX
SHP00007535,2025-10-23T00:00:00,In Transit,East Gracechester,WA
SHP00007535,2025-10-24T08:00:00,Out For Delivery,East Erictown,GA
SHP00007535,2025-10-25T11:00:00,Delivered,Jerryborough,FL
SHP00007537,2025-05-29T13:00:00,Label Created,Port Connieborough,CO
SHP00007537,2025-05-30T08:00:00,Picked Up,Shannonton,IL
SHP00007537,2025-05-31T02:00:00,In Transit,Youngton,CA
SHP00007537,2025-06-01T00:00:00,Out For Delivery,Brittanyville,CA
SHP00007537,2025-06-02T11:00:00,Delivered,Davidport,TX
SHP00007538,2025-11-29T12:00:00,Label Created,East Sara,CO
SHP00007538,2025-11-30T00:00:00,Picked Up,Lake Reginahaven,CO
SHP00007538,2025-12-01T05:00:00,In Transit,Evansfurt,AZ
SHP00007538,2025-12-02T19:00:00,Out For Delivery,Margaretport,IL
