snapshot_date,warehouse_id,product_id,on_hand_qty,allocated_qty,reorder_point
2025-11-21,W017,P00016,116,111,66
2024-10-19,W017,P00395,229,43,91
2024-03-19,W017,P00240,533,56,102
2025-04-30,W017,P00358,110,26,44
2024-06-08,W017,P00143,399,50,25
2025-09-28,W017,P00169,774,54,84
2025-09-11,W017,P00171,156,78,110
2026-01-25,W017,P00284,216,120,90
2025-09-29,W017,P00590,202,77,57
2025-06-13,W017,P00360,341,50,55
2024-11-03,W017,P00196,16,8,62
2025-05-05,W017,P00146,624,4,79
2024-01-25,W017,P00363,374,86,49
2026-02-11,W017,P00577,500,103,30
2025-04-03,W017,P00426,30,13,100
2024-03-30,W017,P00539,159,62,90
2024-05-22,W017,P00165,627,77,94
2026-02-16,W017,P00474,285,114,41
2024-01-21,W017,P00168,249,34,75
2026-02-02,W017,P00311,783,53,56
2024-01-18,W017,P00581,35,28,98
2024-02-14,W017,P00269,354,104,43
2024-06-29,W017,P00247,531,40,29
2025-09-19,W017,P00187,132,119,18
2025-08-12,W017,P00037,432,9,30
2025-11-29,W017,P00243,461,61,98
2025-05-30,W017,P00125,707,71,63
2025-01-08,W017,P00111,611,85,97
2024-12-22,W017,P00052,175,84,101
2025-05-27,W017,P00315,532,107,111
2025-10-10,W017,P00184,46,0,25
2025-09-20,W017,P00065,226,8,91
2024-12-03,W017,P00382,82,6,15
2025-10-22,W017,P00144,436,3,93
2025-01-19,W017,P00472,527,35,91
2024-03-02,W017,P00276,514,87,58
2025-08-27,W017,P00054,267,74,119
2024-07-07,W017,P00174,354,74,80
2026-02-28,W017,P00215,597,18,75
2024-11-13,W017,P00296,111,37,37
2024-03-19,W017,P00595,409,48,120
2024-07-10,W017,P00145,659,79,95
2025-04-10,W017,P00336,179,34,25
2024-06-07,W017,P00464,425,104,40
2025-07-28,W017,P00017,515,30,71
2025-09-02,W017,P00338,473,111,120
2025-07-20,W017,P00505,395,91,33
2025-05-09,W017,P00044,237,102,24
2025-05-26,W017,P00470,408,4,32
2025-05-14,W017,P00093,638,13,87
2025-12-03,W017,P00385,87,35,71
2024-06-23,W017,P00435,656,79,26
2024-01-28,W017,P00185,148,14,74
2025-07-13,W017,P00512,30,30,101
2024-11-04,W017,P00592,428,39,21
2024-06-27,W017,P00283,566,90,119
2024-06-30,W017,P00460,169,21,94
2026-01-14,W017,P00005,16,6,94
2025-12-07,W017,P00161,774,93,46
2025-01-18,W017,P00485,359,76,86
2025-08-15,W017,P00475,555,113,12
2024-09-14,W017,P00022,142,119,108
2025-02-25,W017,P00233,38,36,71
2025-04-13,W017,P00331,348,66,38
