opportunity_id,product_id,quantity,unit_price,line_total
O001533,P00509,29,99.62,2888.98
O001534,P00025,5,112.36,561.8
O001534,P00103,38,223.99,8511.62
O001534,P00252,18,28.65,515.7
O001534,P00426,13,35.65,463.45
O001534,P00100,34,159.31,5416.54
O001534,P00010,49,362.02,17738.98
O001535,P00303,2,254.97,509.94
O001535,P00184,48,24.58,1179.84
O001535,P00399,17,555.36,9441.12
O001535,P00374,45,241.73,10877.85
O001535,P00202,23,505.0,11615.0
O001535,P00415,15,291.84,4377.6
O001536,P00270,12,133.34,1600.08
O001537,P00320,28,323.69,9063.32
O001537,P00280,26,240.19,6244.94
O001537,P00067,25,11.97,299.25
O001538,P00220,18,175.95,3167.1
O001538,P00383,44,10.8,475.2
O001538,P00007,33,332.97,10988.01
O001538,P00074,27,310.67,8388.09
O001538,P00011,23,321.76,7400.48
O001538,P00077,37,61.92,2291.04
O001539,P00428,1,57.69,57.69
O001539,P00120,47,290.74,13664.78
O001539,P00168,2,224.98,449.96
O001539,P00207,15,456.15,6842.25
O001539,P00329,6,347.2,2083.2
O001540,P00538,30,400.46,12013.8
O001541,P00361,27,89.68,2421.36
O001541,P00451,42,82.93,3483.06
O001541,P00433,30,550.18,16505.4
O001541,P00100,18,124.72,2244.96
O001541,P00149,24,286.69,6880.56
O001542,P00499,12,27.64,331.68
O001542,P00541,44,45.37,1996.28
O001543,P00380,14,271.15,3796.1
O001543,P00526,1,282.99,282.99
O001543,P00084,23,311.58,7166.34
O001543,P00563,4,11.17,44.68
O001543,P00236,30,165.2,4956.0
O001543,P00155,24,137.9,3309.6
O001544,P00591,6,362.69,2176.14
O001544,P00533,4,166.41,665.64
O001544,P00120,16,300.55,4808.8
O001545,P00121,44,130.59,5745.96
O001545,P00012,1,503.18,503.18
O001545,P00532,47,36.33,1707.51
O001546,P00426,30,32.16,964.8
O001546,P00444,22,351.64,7736.08
O001546,P00125,10,284.14,2841.4
O001546,P00511,38,206.56,7849.28
O001546,P00301,32,64.3,2057.6
O001546,P00274,7,509.47,3566.29
O001547,P00085,35,512.81,17948.35
O001547,P00163,23,169.93,3908.39
O001547,P00403,32,236.99,7583.68
O001547,P00081,1,113.75,113.75
O001547,P00229,11,146.62,1612.82
O001547,P00526,47,264.73,12442.31
O001548,P00392,16,283.64,4538.24
O001548,P00263,34,445.08,15132.72
O001548,P00437,8,21.57,172.56
O001549,P00479,16,419.83,6717.28
O001549,P00146,30,78.23,2346.9
O001549,P00356,35,208.32,7291.2
O001549,P00396,38,81.31,3089.78
O001550,P00049,39,81.93,3195.27
O001550,P00333,19,415.97,7903.43
O001550,P00340,19,35.62,676.78
O001550,P00328,47,215.87,10145.89
O001551,P00240,29,9.2,266.8
O001551,P00347,50,575.44,28772.0
O001551,P00141,6,89.12,534.72
O001551,P00338,19,27.42,520.98
O001551,P00441,21,313.83,6590.43
O001552,P00394,14,137.68,1927.52
O001552,P00105,22,48.36,1063.92
O001553,P00166,23,414.53,9534.19
O001553,P00515,29,561.44,16281.76
O001554,P00228,7,216.79,1517.53
O001554,P00218,48,424.92,20396.16
O001554,P00359,2,411.0,822.0
O001554,P00587,40,10.31,412.4
O001554,P00112,2,372.36,744.72
O001554,P00149,34,308.53,10490.02
O001555,P00442,40,156.15,6246.0
O001556,P00219,20,472.64,9452.8
O001556,P00414,25,293.23,7330.75
O001556,P00467,3,369.38,1108.14
O001556,P00333,12,348.27,4179.24
O001556,P00106,50,291.14,14557.0
O001556,P00183,38,475.87,18083.06
O001557,P00079,26,403.93,10502.18
O001557,P00551,41,265.62,10890.42
O001557,P00203,29,292.52,8483.08
O001557,P00202,29,544.61,15793.69
O001558,P00140,4,112.19,448.76
O001559,P00415,41,262.53,10763.73
O001559,P00100,12,144.52,1734.24
O001560,P00134,30,118.9,3567.0
O001560,P00215,35,240.44,8415.4
O001560,P00013,10,30.44,304.4
O001560,P00581,14,262.78,3678.92
O001560,P00042,43,15.47,665.21
O001561,P00227,25,289.9,7247.5
O001561,P00206,44,205.16,9027.04
O001561,P00169,2,524.48,1048.96
O001561,P00026,17,459.54,7812.18
O001562,P00384,28,57.47,1609.16
O001562,P00418,27,151.06,4078.62
O001562,P00414,33,340.14,11224.62
O001562,P00543,24,212.97,5111.28
O001562,P00489,13,460.25,5983.25
O001563,P00187,45,189.64,8533.8
O001563,P00206,5,200.51,1002.55
O001563,P00088,45,285.97,12868.65
O001564,P00183,48,400.58,19227.84
O001565,P00306,34,369.82,12573.88
O001565,P00087,16,325.47,5207.52
O001565,P00229,7,124.66,872.62
O001565,P00534,1,211.36,211.36
O001565,P00594,47,220.07,10343.29
O001565,P00387,22,106.53,2343.66
O001566,P00042,45,16.44,739.8
O001566,P00202,25,572.59,14314.75
O001566,P00253,12,239.61,2875.32
O001566,P00204,49,267.57,13110.93
O001566,P00361,11,98.33,1081.63
O001566,P00443,6,60.34,362.04
O001567,P00363,2,381.07,762.14
O001568,P00411,13,136.5,1774.5
O001568,P00191,33,150.79,4976.07
O001568,P00434,33,376.72,12431.76
O001568,P00358,3,379.17,1137.51
O001568,P00345,5,172.99,864.95
O001569,P00477,36,57.27,2061.72
O001569,P00055,25,43.56,1089.0
O001569,P00317,23,72.3,1662.9
O001569,P00290,46,559.78,25749.88
O001570,P00395,24,109.67,2632.08
O001570,P00586,41,183.09,7506.69
O001570,P00549,40,451.54,18061.6
O001570,P00595,41,62.43,2559.63
O001570,P00431,15,94.57,1418.55
O001571,P00103,17,189.23,3216.91
O001572,P00096,7,496.65,3476.55
O001572,P00565,22,51.29,1128.38
O001572,P00549,30,484.0,14520.0
O001572,P00059,27,433.02,11691.54
O001572,P00566,4,355.43,1421.72
O001572,P00541,7,40.99,286.93
O001573,P00500,2,299.64,599.28
O001573,P00073,14,225.93,3163.02
O001573,P00574,33,384.42,12685.86
O001573,P00239,37,407.27,15068.99
O001573,P00094,33,31.32,1033.56
O001573,P00134,2,112.04,224.08
O001574,P00560,42,24.2,1016.4
O001574,P00531,23,87.07,2002.61
O001575,P00033,39,188.05,7333.95
O001575,P00086,18,144.02,2592.36
O001575,P00141,41,71.7,2939.7
O001575,P00273,40,98.39,3935.6
O001575,P00390,39,455.81,17776.59
O001575,P00426,14,33.64,470.96
O001576,P00022,16,81.07,1297.12
O001577,P00458,7,63.6,445.2
O001577,P00590,26,178.6,4643.6
O001577,P00368,47,197.58,9286.26
O001577,P00117,30,100.25,3007.5
O001578,P00491,36,179.86,6474.96
O001578,P00135,28,93.34,2613.52
O001578,P00438,27,463.02,12501.54
O001579,P00561,47,55.74,2619.78
O001579,P00431,47,110.9,5212.3
O001580,P00587,30,13.02,390.6
O001580,P00028,9,208.45,1876.05
O001580,P00571,4,437.83,1751.32
O001580,P00396,48,84.89,4074.72
O001581,P00027,19,540.01,10260.19
O001581,P00545,48,260.9,12523.2
O001582,P00210,2,275.4,550.8
O001582,P00425,41,112.59,4616.19
O001582,P00084,29,352.62,10225.98
O001582,P00127,40,229.49,9179.6
O001582,P00254,7,344.56,2411.92
O001583,P00200,13,414.08,5383.04
O001583,P00194,2,89.35,178.7
O001583,P00394,28,152.38,4266.64
O001584,P00417,47,380.17,17867.99
O001584,P00166,23,360.1,8282.3
O001585,P00217,31,105.59,3273.29
O001585,P00330,46,244.94,11267.24
O001585,P00187,9,235.4,2118.6
O001585,P00552,28,266.51,7462.28
O001585,P00359,39,382.83,14930.37
O001585,P00292,27,408.12,11019.24
O001586,P00397,35,26.8,938.0
O001586,P00044,31,55.49,1720.19
O001587,P00361,46,107.75,4956.5
O001587,P00217,49,106.8,5233.2
O001587,P00039,40,118.63,4745.2
O001587,P00042,11,15.48,170.28
O001587,P00416,40,318.69,12747.6
O001588,P00599,45,57.38,2582.1
O001588,P00294,24,172.12,4130.88
O001589,P00230,14,298.74,4182.36
O001590,P00068,48,398.13,19110.24
O001590,P00016,20,305.04,6100.8
O001590,P00476,4,106.5,426.0
O001590,P00263,8,466.74,3733.92
O001591,P00473,11,349.84,3848.24
O001591,P00253,10,219.0,2190.0
O001591,P00269,1,430.27,430.27
O001591,P00205,21,237.74,4992.54
O001591,P00210,19,299.4,5688.6
O001591,P00123,45,423.59,19061.55
O001592,P00135,42,98.66,4143.72
O001592,P00366,46,99.11,4559.06
O001592,P00181,16,210.19,3363.04
O001592,P00304,50,306.44,15322.0
O001593,P00074,21,374.8,7870.8
O001593,P00464,9,408.88,3679.92
O001593,P00059,49,497.0,24353.0
O001593,P00247,5,188.51,942.55
O001593,P00345,21,144.29,3030.09
O001594,P00141,28,87.85,2459.8
O001594,P00228,1,245.06,245.06
O001594,P00522,9,403.66,3632.94
O001594,P00420,10,249.17,2491.7
O001594,P00335,36,116.18,4182.48
O001594,P00160,25,142.97,3574.25
O001595,P00161,13,28.22,366.86
O001595,P00009,15,333.8,5007.0
O001595,P00280,28,197.44,5528.32
O001595,P00413,2,59.8,119.6
O001595,P00136,15,271.07,4066.05
O001595,P00432,25,548.35,13708.75
O001596,P00432,15,564.46,8466.9
O001596,P00008,6,450.0,2700.0
O001596,P00053,4,103.44,413.76
O001597,P00436,25,108.46,2711.5
O001597,P00458,49,71.25,3491.25
O001597,P00219,19,393.8,7482.2
O001598,P00564,32,149.33,4778.56
O001598,P00356,48,250.44,12021.12
O001598,P00264,17,219.81,3736.77
O001598,P00225,9,520.45,4684.05
O001598,P00409,31,427.34,13247.54
O001599,P00195,33,298.92,9864.36
O001599,P00525,24,264.12,6338.88
O001600,P00427,10,218.38,2183.8
O001600,P00234,35,419.26,14674.1
O001601,P00439,48,234.74,11267.52
O001601,P00022,35,77.34,2706.9
O001601,P00572,9,346.77,3120.93
O001601,P00328,15,188.54,2828.1
O001601,P00426,19,31.9,606.1
O001601,P00372,19,168.42,3199.98
O001602,P00395,4,116.03,464.12
O001602,P00288,36,211.04,7597.44
O001602,P00075,22,255.29,5616.38
O001602,P00406,10,387.81,3878.1
O001603,P00593,31,343.79,10657.49
O001603,P00389,47,61.45,2888.15
O001604,P00288,38,214.86,8164.68
O001604,P00020,11,425.15,4676.65
O001605,P00135,49,92.17,4516.33
O001605,P00561,16,54.85,877.6
O001605,P00514,8,115.84,926.72
O001606,P00430,31,116.69,3617.39
O001606,P00242,12,504.13,6049.56
O001606,P00538,37,378.64,14009.68
O001607,P00210,2,284.21,568.42
O001607,P00319,36,347.24,12500.64
O001607,P00349,48,414.93,19916.64
O001607,P00063,21,324.86,6822.06
O001608,P00307,24,260.95,6262.8
O001608,P00320,29,287.54,8338.66
O001608,P00308,28,91.35,2557.8
O001609,P00463,36,324.57,11684.52
O001610,P00168,42,198.25,8326.5
O001610,P00575,17,159.62,2713.54
O001610,P00214,16,312.96,5007.36
O001610,P00333,1,343.92,343.92
O001611,P00137,24,15.65,375.6
O001611,P00022,27,80.38,2170.26
O001611,P00172,17,225.21,3828.57
O001612,P00382,42,352.1,14788.2
O001612,P00545,20,215.12,4302.4
O001612,P00385,20,478.16,9563.2
O001612,P00456,35,114.78,4017.3
O001613,P00529,5,389.88,1949.4
O001613,P00298,11,156.83,1725.13
O001614,P00363,28,414.3,11600.4
O001614,P00497,18,354.81,6386.58
O001614,P00437,31,19.81,614.11
O001614,P00141,33,81.1,2676.3
O001615,P00453,22,67.65,1488.3
O001616,P00009,32,421.69,13494.08
O001616,P00368,8,169.91,1359.28
O001616,P00142,7,555.82,3890.74
O001617,P00293,33,230.65,7611.45
O001617,P00256,21,190.2,3994.2
O001617,P00391,11,421.73,4639.03
O001617,P00175,34,444.44,15110.96
O001618,P00020,38,377.36,14339.68
O001618,P00123,43,458.35,19709.05
O001618,P00263,28,459.06,12853.68
O001619,P00288,18,244.6,4402.8
O001619,P00408,24,107.76,2586.24
O001619,P00143,40,163.12,6524.8
O001619,P00056,23,168.92,3885.16
O001619,P00102,12,141.1,1693.2
O001619,P00352,46,263.43,12117.78
O001620,P00189,2,209.56,419.12
O001620,P00174,34,97.29,3307.86
O001620,P00414,32,294.81,9433.92
O001620,P00289,2,234.96,469.92
O001620,P00264,2,229.32,458.64
O001621,P00595,21,69.88,1467.48
O001621,P00157,44,136.19,5992.36
O001622,P00320,27,292.82,7906.14
O001622,P00111,32,155.13,4964.16
O001622,P00557,12,103.24,1238.88
O001622,P00436,6,86.01,516.06
O001622,P00263,13,442.52,5752.76
O001623,P00029,20,86.43,1728.6
O001624,P00195,43,264.32,11365.76
O001624,P00532,27,36.59,987.93
O001624,P00038,18,590.09,10621.62
O001624,P00302,24,242.28,5814.72
O001624,P00480,39,251.02,9789.78
O001624,P00397,43,27.08,1164.44
O001625,P00385,3,465.37,1396.11
O001625,P00460,1,170.61,170.61
O001625,P00086,32,137.89,4412.48
O001625,P00250,21,67.48,1417.08
O001625,P00135,7,94.0,658.0
O001626,P00216,45,84.79,3815.55
O001626,P00587,7,12.45,87.15
O001626,P00110,29,216.03,6264.87
O001626,P00568,9,162.05,1458.45
O001626,P00323,23,496.9,11428.7
O001626,P00287,45,579.38,26072.1
O001627,P00200,30,406.04,12181.2
O001627,P00492,16,195.42,3126.72
O001627,P00501,11,364.48,4009.28
O001627,P00222,23,130.52,3001.96
O001627,P00348,44,192.45,8467.8
O001627,P00006,14,182.32,2552.48
O001628,P00258,40,283.57,11342.8
O001628,P00326,14,26.01,364.14
O001628,P00583,17,27.65,470.05
O001628,P00517,5,83.91,419.55
O001629,P00156,6,81.03,486.18
O001629,P00291,45,100.03,4501.35
O001629,P00275,23,384.03,8832.69
O001629,P00044,16,61.65,986.4
O001629,P00133,4,26.14,104.56
O001629,P00062,25,288.01,7200.25
O001630,P00190,31,28.63,887.53
O001630,P00279,19,393.53,7477.07
O001630,P00323,28,424.74,11892.72
O001630,P00341,15,418.53,6277.95
O001630,P00001,20,279.85,5597.0
O001630,P00266,31,195.62,6064.22
O001631,P00468,21,454.65,9547.65
O001631,P00077,1,67.94,67.94
O001631,P00388,39,303.55,11838.45
O001632,P00059,49,475.78,23313.22
O001632,P00600,9,405.4,3648.6
O001633,P00590,33,161.84,5340.72
O001633,P00154,27,360.28,9727.56
O001634,P00005,8,67.47,539.76
O001634,P00469,42,334.78,14060.76
O001634,P00498,30,233.76,7012.8
O001634,P00318,49,147.72,7238.28
O001634,P00476,7,114.83,803.81
O001634,P00243,16,96.81,1548.96
O001635,P00236,27,194.52,5252.04
O001635,P00187,7,220.38,1542.66
O001635,P00454,48,277.18,13304.64
O001636,P00408,8,116.29,930.32
O001636,P00286,49,42.51,2082.99
O001636,P00244,39,470.95,18367.05
O001636,P00016,32,242.41,7757.12
O001636,P00468,39,456.08,17787.12
O001636,P00234,37,436.81,16161.97
O001637,P00323,8,502.18,4017.44
O001637,P00327,47,147.09,6913.23
O001637,P00163,13,160.6,2087.8
O001637,P00294,19,170.32,3236.08
O001638,P00237,41,280.48,11499.68
O001638,P00418,3,122.92,368.76
O001638,P00133,42,24.1,1012.2
O001639,P00533,45,133.66,6014.7
O001639,P00167,22,265.65,5844.3
O001640,P00275,24,308.14,7395.36
O001640,P00499,1,26.94,26.94
O001640,P00126,9,292.18,2629.62
O001640,P00297,46,343.54,15802.84
O001641,P00449,6,219.78,1318.68
O001641,P00064,41,408.53,16749.73
O001641,P00592,21,108.51,2278.71
O001642,P00205,42,238.29,10008.18
O001642,P00215,44,212.95,9369.8
O001642,P00270,2,122.92,245.84
O001642,P00505,11,69.06,759.66
O001642,P00503,22,265.4,5838.8
O001643,P00516,7,461.54,3230.78
O001644,P00434,48,390.2,18729.6
O001644,P00539,19,95.88,1821.72
O001644,P00178,31,596.41,18488.71
O001645,P00389,27,66.05,1783.35
O001645,P00041,1,301.79,301.79
O001645,P00003,29,299.85,8695.65
O001645,P00172,42,211.96,8902.32
O001645,P00552,1,306.29,306.29
O001645,P00534,39,207.38,8087.82
O001646,P00132,37,261.12,9661.44
O001646,P00105,21,47.38,994.98
O001646,P00541,30,42.69,1280.7
O001646,P00290,15,563.29,8449.35
O001647,P00415,33,263.33,8689.89
O001647,P00080,41,218.94,8976.54
O001647,P00236,20,153.99,3079.8
O001647,P00575,7,130.98,916.86
O001648,P00574,29,377.93,10959.97
O001648,P00330,36,232.69,8376.84
O001648,P00098,31,274.53,8510.43
O001648,P00598,2,388.12,776.24
O001648,P00551,5,231.07,1155.35
O001648,P00104,48,533.66,25615.68
O001649,P00588,41,221.87,9096.67
O001650,P00120,31,306.81,9511.11
O001650,P00581,4,300.81,1203.24
O001650,P00495,25,71.65,1791.25
O001650,P00523,32,90.66,2901.12
O001650,P00486,10,158.69,1586.9
O001651,P00248,8,439.35,3514.8
O001651,P00252,40,28.87,1154.8
O001651,P00151,41,480.03,19681.23
O001651,P00232,36,229.87,8275.32
O001652,P00346,32,350.81,11225.92
O001652,P00381,36,222.36,8004.96
O001652,P00393,2,221.14,442.28
O001652,P00052,1,401.66,401.66
O001652,P00325,29,62.29,1806.41
O001652,P00203,7,285.22,1996.54
O001653,P00283,29,463.96,13454.84
O001653,P00014,30,388.85,11665.5
O001653,P00233,4,275.26,1101.04
O001654,P00003,7,314.73,2203.11
O001654,P00286,31,36.31,1125.61
O001654,P00172,35,204.18,7146.3
O001654,P00066,38,106.03,4029.14
O001655,P00027,33,544.09,17954.97
O001655,P00010,29,314.35,9116.15
O001656,P00010,4,338.28,1353.12
O001657,P00105,28,48.2,1349.6
O001657,P00546,33,225.64,7446.12
O001658,P00356,22,238.12,5238.64
O001658,P00373,6,14.61,87.66
O001658,P00337,27,452.05,12205.35
O001658,P00438,37,495.35,18327.95
O001658,P00045,2,439.97,879.94
O001658,P00477,12,56.04,672.48
O001659,P00201,4,261.64,1046.56
O001659,P00277,37,220.09,8143.33
O001660,P00578,22,230.16,5063.52
O001660,P00076,25,389.74,9743.5
O001660,P00438,46,455.18,20938.28
O001660,P00327,33,136.33,4498.89
O001660,P00514,10,119.34,1193.4
O001660,P00048,33,110.72,3653.76
O001661,P00502,15,50.33,754.95
O001661,P00388,24,308.23,7397.52
O001661,P00055,35,45.51,1592.85
O001661,P00088,23,310.52,7141.96
O001662,P00078,33,270.25,8918.25
O001662,P00122,13,96.45,1253.85
O001662,P00425,47,127.32,5984.04
O001662,P00040,1,256.87,256.87
O001663,P00355,27,93.52,2525.04
O001663,P00291,29,108.4,3143.6
O001663,P00511,15,210.93,3163.95
O001663,P00083,30,396.67,11900.1
O001663,P00059,6,444.93,2669.58
O001664,P00246,35,145.34,5086.9
O001665,P00533,6,141.09,846.54
O001665,P00447,31,14.06,435.86
O001666,P00157,18,115.58,2080.44
O001666,P00402,24,239.93,5758.32
O001666,P00371,36,469.92,16917.12
O001666,P00263,31,491.17,15226.27
O001666,P00166,9,407.8,3670.2
O001666,P00457,18,156.9,2824.2
O001667,P00387,33,109.29,3606.57
O001667,P00360,1,48.68,48.68
O001667,P00466,13,218.86,2845.18
O001667,P00557,38,103.82,3945.16
O001667,P00028,16,254.14,4066.24
O001668,P00461,24,80.88,1941.12
O001668,P00159,40,322.25,12890.0
O001669,P00570,10,302.77,3027.7
O001669,P00192,30,255.85,7675.5
O001669,P00197,26,10.19,264.94
O001669,P00162,9,219.5,1975.5
O001670,P00164,2,441.97,883.94
O001670,P00267,48,464.41,22291.68
O001670,P00332,40,262.23,10489.2
O001670,P00308,4,99.46,397.84
O001671,P00485,22,200.44,4409.68
O001671,P00203,12,287.21,3446.52
O001671,P00189,43,229.21,9856.03
O001672,P00152,28,107.82,3018.96
O001672,P00181,13,236.38,3072.94
O001672,P00600,14,428.17,5994.38
O001672,P00336,26,79.75,2073.5
O001672,P00370,47,52.88,2485.36
O001673,P00019,26,266.02,6916.52
O001673,P00426,42,34.66,1455.72
O001673,P00584,10,197.12,1971.2
O001673,P00493,43,299.89,12895.27
O001674,P00015,26,212.3,5519.8
O001675,P00302,47,226.53,10646.91
O001675,P00064,7,376.45,2635.15
O001675,P00256,14,242.47,3394.58
O001675,P00583,49,29.58,1449.42
O001676,P00215,11,216.88,2385.68
O001676,P00540,10,79.71,797.1
O001676,P00072,40,128.26,5130.4
O001676,P00211,45,136.13,6125.85
O001677,P00216,44,87.89,3867.16
O001677,P00119,8,62.14,497.12
O001677,P00385,15,475.35,7130.25
O001677,P00260,8,549.13,4393.04
O001678,P00420,1,232.02,232.02
O001679,P00057,45,177.39,7982.55
O001679,P00392,42,266.28,11183.76
O001679,P00020,27,374.3,10106.1
O001679,P00381,32,196.43,6285.76
O001680,P00438,15,507.32,7609.8
O001680,P00354,12,171.48,2057.76
O001680,P00314,1,173.61,173.61
O001680,P00384,40,65.04,2601.6
O001680,P00228,3,234.21,702.63
O001681,P00300,27,44.31,1196.37
O001682,P00039,44,127.23,5598.12
O001683,P00519,34,257.84,8766.56
O001683,P00312,34,448.67,15254.78
O001684,P00520,37,219.7,8128.9
O001684,P00398,33,318.58,10513.14
O001684,P00310,25,69.25,1731.25
O001684,P00237,30,299.23,8976.9
O001685,P00360,4,51.17,204.68
O001685,P00073,11,209.24,2301.64
O001685,P00495,18,73.71,1326.78
O001686,P00158,17,294.83,5012.11
O001686,P00595,47,71.69,3369.43
O001686,P00456,49,117.59,5761.91
O001686,P00198,38,160.91,6114.58
O001686,P00179,8,206.03,1648.24
O001686,P00247,42,197.26,8284.92
O001687,P00480,31,249.42,7732.02
O001687,P00364,34,533.85,18150.9
O001687,P00492,32,201.34,6442.88
O001688,P00460,29,189.99,5509.71
O001688,P00192,9,290.43,2613.87
O001688,P00051,27,475.3,12833.1
O001688,P00391,49,413.04,20238.96
O001689,P00445,11,119.61,1315.71
O001689,P00553,8,62.93,503.44
O001689,P00330,30,220.4,6612.0
O001689,P00093,20,115.0,2300.0
O001689,P00015,21,229.18,4812.78
O001689,P00550,19,256.86,4880.34
O001690,P00596,40,419.04,16761.6
O001690,P00542,40,233.39,9335.6
O001690,P00115,1,379.46,379.46
O001690,P00370,45,51.26,2306.7
O001691,P00591,47,388.44,18256.68
O001692,P00313,27,44.43,1199.61
O001692,P00203,34,278.45,9467.3
O001692,P00031,23,132.26,3041.98
O001693,P00104,40,520.75,20830.0
O001693,P00375,12,23.65,283.8
O001693,P00318,37,176.36,6525.32
O001693,P00179,27,215.55,5819.85
O001694,P00041,2,375.71,751.42
O001694,P00473,29,367.31,10651.99
O001694,P00449,8,230.16,1841.28
O001695,P00552,13,269.65,3505.45
O001695,P00474,9,243.85,2194.65
O001695,P00554,15,256.07,3841.05
O001695,P00112,14,309.44,4332.16
O001695,P00195,37,285.1,10548.7
O001695,P00318,10,144.18,1441.8
O001696,P00233,25,253.44,6336.0
O001696,P00240,30,11.36,340.8
O001697,P00110,9,238.47,2146.23
O001697,P00177,47,548.19,25764.93
O001697,P00590,49,164.13,8042.37
O001697,P00039,17,129.36,2199.12
O001697,P00003,10,301.29,3012.9
O001698,P00347,21,532.89,11190.69
O001698,P00496,16,23.39,374.24
O001698,P00292,8,358.97,2871.76
O001699,P00562,43,51.12,2198.16
O001699,P00575,43,147.52,6343.36
O001699,P00309,49,238.91,11706.59
O001700,P00581,39,330.51,12889.89
O001700,P00240,12,9.2,110.4
O001701,P00404,20,356.49,7129.8
O001701,P00144,19,107.71,2046.49
O001701,P00399,18,556.54,10017.72
O001701,P00163,34,183.17,6227.78
O001702,P00120,31,292.76,9075.56
O001702,P00040,46,258.04,11869.84
O001702,P00555,35,195.24,6833.4
O001703,P00508,8,281.88,2255.04
O001703,P00090,34,546.52,18581.68
O001704,P00416,43,307.53,13223.79
O001704,P00386,33,255.03,8415.99
O001704,P00268,4,173.47,693.88
O001704,P00161,14,34.26,479.64
O001704,P00122,13,92.76,1205.88
O001705,P00422,36,321.82,11585.52
O001705,P00008,31,468.27,14516.37
O001705,P00191,37,162.08,5996.96
O001706,P00453,41,63.18,2590.38
O001706,P00301,29,52.57,1524.53
O001706,P00041,34,300.42,10214.28
O001707,P00498,22,281.42,6191.24
O001707,P00289,6,232.09,1392.54
O001708,P00144,31,99.03,3069.93
O001708,P00172,44,228.27,10043.88
O001708,P00229,1,137.81,137.81
O001708,P00399,9,465.3,4187.7
O001708,P00425,4,115.23,460.92
O001708,P00214,8,335.37,2682.96
O001709,P00365,50,245.67,12283.5
O001709,P00152,13,111.01,1443.13
O001709,P00417,34,335.86,11419.24
O001709,P00316,6,247.2,1483.2
O001709,P00596,20,512.89,10257.8
O001709,P00059,41,455.08,18658.28
O001710,P00512,44,212.89,9367.16
O001710,P00375,38,28.13,1068.94
O001710,P00056,47,149.67,7034.49
O001710,P00280,27,239.82,6475.14
O001710,P00271,48,242.63,11646.24
