payment_id,order_id,payment_date,method,amount,status
PAY00005095,ORD00005095,2025-08-01,ACH,6590.84,Succeeded
PAY00005096,ORD00005096,2026-01-04,ACH,6726.67,Succeeded
PAY00005097,ORD00005097,2025-03-13,Card,1610.02,Succeeded
PAY00005098,ORD00005098,2025-05-11,ACH,5981.12,Succeeded
PAY00005099,ORD00005099,2026-02-12,Wire,5075.19,Succeeded
PAY00005100,ORD00005100,2026-02-21,ACH,3434.39,Failed
PAY00005102,ORD00005102,2024-12-25,Wire,6595.94,Succeeded
PAY00005104,ORD00005104,2025-03-29,Card,995.62,Succeeded
PAY00005105,ORD00005105,2025-04-18,PayPal,1905.69,Pending
PAY00005106,ORD00005106,2025-07-15,PayPal,4708.48,Succeeded
PAY00005107,ORD00005107,2026-01-30,PayPal,92.01,Succeeded
PAY00005109,ORD00005109,2024-03-28,ACH,1561.22,Succeeded
PAY00005110,ORD00005110,2025-06-17,ACH,580.22,Succeeded
PAY00005111,ORD00005111,2024-12-12,ACH,3683.22,Succeeded
PAY00005112,ORD00005112,2025-02-04,Wire,4680.82,Succeeded
PAY00005113,ORD00005113,2024-01-19,Card,3077.76,Succeeded
PAY00005114,ORD00005114,2025-08-23,Card,3326.29,Succeeded
PAY00005115,ORD00005115,2024-12-26,ACH,5044.19,Succeeded
PAY00005116,ORD00005116,2025-12-25,ACH,3450.61,Succeeded
PAY00005117,ORD00005117,2025-08-14,PayPal,3887.23,Succeeded
PAY00005118,ORD00005118,2025-11-12,ACH,430.56,Succeeded
PAY00005119,ORD00005119,2024-10-10,ACH,4486.68,Succeeded
PAY00005120,ORD00005120,2024-06-14,PayPal,7807.27,Succeeded
PAY00005121,ORD00005121,2024-04-29,ACH,6216.25,Succeeded
PAY00005123,ORD00005123,2025-01-07,PayPal,3573.09,Succeeded
PAY00005124,ORD00005124,2026-01-07,Wire,2837.33,Succeeded
PAY00005125,ORD00005125,2024-03-02,PayPal,556.27,Succeeded
PAY00005126,ORD00005126,2026-02-22,Wire,4911.87,Succeeded
PAY00005127,ORD00005127,2024-04-07,Card,3559.28,Succeeded
PAY00005128,ORD00005128,2025-08-13,PayPal,5891.38,Succeeded
PAY00005129,ORD00005129,2024-10-28,ACH,1760.54,Succeeded
PAY00005130,ORD00005130,2025-11-24,ACH,2821.33,Succeeded
PAY00005131,ORD00005131,2025-08-06,PayPal,5272.68,Succeeded
PAY00005132,ORD00005132,2024-07-30,Card,3433.63,Succeeded
PAY00005133,ORD00005133,2025-12-03,PayPal,3041.29,Succeeded
PAY00005136,ORD00005136,2025-08-16,Card,1696.15,Failed
PAY00005137,ORD00005137,2024-09-26,Card,1384.17,Succeeded
PAY00005138,ORD00005138,2024-10-12,Wire,5117.29,Succeeded
PAY00005139,ORD00005139,2024-05-20,Wire,3004.86,Succeeded
PAY00005140,ORD00005140,2024-10-23,PayPal,1562.15,Succeeded
PAY00005141,ORD00005141,2025-12-19,ACH,386.26,Succeeded
PAY00005142,ORD00005142,2024-11-03,Card,1105.43,Succeeded
PAY00005143,ORD00005143,2024-12-20,ACH,160.84,Succeeded
PAY00005144,ORD00005144,2024-01-11,ACH,5783.68,Succeeded
PAY00005145,ORD00005145,2024-06-23,ACH,6477.55,Succeeded
PAY00005146,ORD00005146,2025-05-04,Card,1389.58,Succeeded
PAY00005147,ORD00005147,2025-06-02,Wire,8760.43,Succeeded
PAY00005148,ORD00005148,2025-01-11,Wire,2221.57,Succeeded
PAY00005149,ORD00005149,2025-11-21,Card,1539.84,Succeeded
PAY00005151,ORD00005151,2025-03-04,Card,4902.66,Succeeded
PAY00005152,ORD00005152,2025-12-05,ACH,4162.71,Succeeded
PAY00005153,ORD00005153,2024-07-16,ACH,4292.27,Succeeded
PAY00005154,ORD00005154,2025-06-16,Wire,679.2,Pending
PAY00005155,ORD00005155,2024-05-03,PayPal,6262.54,Succeeded
PAY00005156,ORD00005156,2025-08-29,PayPal,4741.21,Succeeded
PAY00005157,ORD00005157,2024-12-17,ACH,2024.31,Succeeded
PAY00005158,ORD00005158,2024-04-13,Wire,2312.27,Succeeded
PAY00005159,ORD00005159,2025-09-29,PayPal,2099.92,Succeeded
PAY00005160,ORD00005160,2024-11-08,Card,1468.31,Succeeded
PAY00005161,ORD00005161,2025-01-15,PayPal,307.19,Succeeded
PAY00005162,ORD00005162,2025-06-29,PayPal,10820.31,Succeeded
PAY00005163,ORD00005163,2024-04-25,Wire,3397.0,Succeeded
PAY00005164,ORD00005164,2026-02-27,Wire,5711.14,Succeeded
PAY00005165,ORD00005165,2024-10-17,ACH,4026.94,Succeeded
PAY00005166,ORD00005166,2025-06-15,Wire,69.36,Succeeded
PAY00005167,ORD00005167,2025-05-21,ACH,6410.27,Succeeded
PAY00005168,ORD00005168,2024-07-09,Card,552.33,Succeeded
PAY00005169,ORD00005169,2024-04-16,ACH,4411.04,Succeeded
PAY00005170,ORD00005170,2026-01-23,Wire,239.83,Failed
PAY00005171,ORD00005171,2024-07-01,Wire,8380.91,Succeeded
PAY00005172,ORD00005172,2024-12-26,PayPal,2301.33,Succeeded
PAY00005173,ORD00005173,2024-03-30,Card,7357.25,Succeeded
PAY00005174,ORD00005174,2025-01-27,Wire,7094.91,Succeeded
PAY00005175,ORD00005175,2025-06-18,Card,3270.34,Succeeded
PAY00005176,ORD00005176,2025-09-13,PayPal,3694.17,Succeeded
PAY00005177,ORD00005177,2025-02-16,Wire,8275.2,Succeeded
PAY00005178,ORD00005178,2024-07-16,ACH,308.62,Succeeded
PAY00005179,ORD00005179,2024-11-13,Card,5325.39,Failed
PAY00005180,ORD00005180,2025-02-02,ACH,2897.34,Succeeded
PAY00005181,ORD00005181,2025-10-16,ACH,5516.88,Succeeded
PAY00005182,ORD00005182,2025-05-19,Wire,3462.03,Succeeded
PAY00005183,ORD00005183,2026-01-27,Wire,3412.21,Succeeded
PAY00005184,ORD00005184,2024-12-30,Wire,553.92,Succeeded
PAY00005185,ORD00005185,2025-04-09,Wire,3318.81,Succeeded
PAY00005186,ORD00005186,2025-07-25,Wire,3611.44,Succeeded
PAY00005187,ORD00005187,2024-02-11,PayPal,2481.52,Succeeded
PAY00005188,ORD00005188,2024-11-27,PayPal,1501.6,Succeeded
PAY00005189,ORD00005189,2025-10-14,PayPal,5499.23,Succeeded
PAY00005190,ORD00005190,2024-12-25,ACH,1747.53,Pending
PAY00005191,ORD00005191,2025-07-20,ACH,6495.11,Succeeded
PAY00005192,ORD00005192,2024-05-22,ACH,10419.25,Succeeded
PAY00005193,ORD00005193,2024-07-24,Wire,402.82,Succeeded
PAY00005194,ORD00005194,2024-04-06,Card,5760.14,Succeeded
PAY00005196,ORD00005196,2024-07-22,PayPal,3261.04,Succeeded
PAY00005197,ORD00005197,2025-06-29,Wire,4768.91,Succeeded
PAY00005198,ORD00005198,2024-07-26,PayPal,4907.04,Succeeded
PAY00005199,ORD00005199,2024-04-07,PayPal,6076.75,Succeeded
PAY00005200,ORD00005200,2026-02-18,PayPal,3311.6,Succeeded
PAY00005201,ORD00005201,2025-06-30,Card,3690.42,Succeeded
PAY00005202,ORD00005202,2025-01-17,Wire,2350.07,Succeeded
PAY00005203,ORD00005203,2024-02-21,Wire,4788.12,Succeeded
PAY00005204,ORD00005204,2024-05-04,PayPal,5507.15,Succeeded
PAY00005205,ORD00005205,2024-01-12,Wire,6835.71,Succeeded
PAY00005206,ORD00005206,2025-12-07,Wire,6790.26,Succeeded
PAY00005207,ORD00005207,2024-04-04,Card,3605.01,Succeeded
PAY00005208,ORD00005208,2025-08-01,PayPal,655.41,Succeeded
PAY00005209,ORD00005209,2025-10-05,PayPal,3020.61,Succeeded
PAY00005210,ORD00005210,2024-02-26,Wire,1067.63,Succeeded
PAY00005211,ORD00005211,2024-01-15,PayPal,2424.79,Succeeded
PAY00005212,ORD00005212,2025-05-05,ACH,4783.4,Pending
PAY00005213,ORD00005213,2024-06-08,Card,1742.4,Succeeded
PAY00005214,ORD00005214,2025-01-18,Wire,298.99,Succeeded
PAY00005216,ORD00005216,2024-05-26,Wire,1482.19,Pending
PAY00005217,ORD00005217,2025-09-26,ACH,5344.9,Succeeded
PAY00005218,ORD00005218,2024-08-16,Card,3264.29,Succeeded
PAY00005219,ORD00005219,2025-06-05,Wire,319.36,Succeeded
PAY00005220,ORD00005220,2025-07-06,ACH,3045.94,Failed
PAY00005221,ORD00005221,2025-11-12,Card,136.85,Succeeded
PAY00005222,ORD00005222,2024-06-04,PayPal,3803.51,Succeeded
PAY00005223,ORD00005223,2024-05-16,ACH,4481.72,Succeeded
PAY00005224,ORD00005224,2024-01-28,Wire,4449.75,Succeeded
PAY00005225,ORD00005225,2024-05-02,Card,5606.81,Pending
PAY00005226,ORD00005226,2025-04-22,Wire,4487.82,Succeeded
PAY00005227,ORD00005227,2024-11-09,PayPal,802.32,Succeeded
PAY00005228,ORD00005228,2024-09-29,PayPal,4601.84,Failed
PAY00005229,ORD00005229,2025-01-11,ACH,4280.88,Succeeded
PAY00005230,ORD00005230,2025-12-08,Wire,942.59,Succeeded
PAY00005232,ORD00005232,2026-01-09,Wire,4515.52,Succeeded
PAY00005233,ORD00005233,2025-06-02,Card,3667.55,Succeeded
PAY00005234,ORD00005234,2025-10-24,ACH,750.23,Succeeded
PAY00005235,ORD00005235,2024-07-06,Card,4699.26,Succeeded
PAY00005236,ORD00005236,2025-02-27,Wire,2874.69,Succeeded
PAY00005238,ORD00005238,2024-10-10,Wire,2564.55,Succeeded
PAY00005239,ORD00005239,2024-06-06,Card,2198.42,Succeeded
PAY00005240,ORD00005240,2024-10-24,PayPal,1997.39,Succeeded
PAY00005241,ORD00005241,2024-02-22,ACH,6418.57,Succeeded
PAY00005242,ORD00005242,2025-01-20,PayPal,2631.57,Succeeded
PAY00005243,ORD00005243,2025-03-15,Wire,370.16,Succeeded
PAY00005244,ORD00005244,2024-06-11,ACH,4387.94,Succeeded
PAY00005245,ORD00005245,2024-12-19,Wire,563.89,Succeeded
PAY00005246,ORD00005246,2024-04-19,ACH,1218.31,Succeeded
PAY00005248,ORD00005248,2024-08-20,Wire,6201.62,Succeeded
PAY00005249,ORD00005249,2024-12-01,Wire,4167.67,Succeeded
PAY00005250,ORD00005250,2025-10-26,ACH,7396.04,Succeeded
PAY00005251,ORD00005251,2025-04-15,ACH,3144.32,Succeeded
PAY00005252,ORD00005252,2025-06-25,PayPal,2524.88,Succeeded
PAY00005253,ORD00005253,2024-12-07,ACH,8263.69,Succeeded
PAY00005254,ORD00005254,2024-02-10,ACH,4288.63,Succeeded
PAY00005255,ORD00005255,2026-01-24,PayPal,1874.31,Succeeded
PAY00005257,ORD00005257,2024-06-29,PayPal,3840.32,Succeeded
PAY00005258,ORD00005258,2025-07-30,Wire,1808.94,Succeeded
PAY00005259,ORD00005259,2025-01-25,Card,283.29,Succeeded
PAY00005261,ORD00005261,2025-09-17,PayPal,123.22,Succeeded
PAY00005262,ORD00005262,2024-01-26,Wire,3557.85,Succeeded
PAY00005263,ORD00005263,2025-04-06,Card,3763.68,Succeeded
PAY00005264,ORD00005264,2024-05-27,Card,1796.28,Succeeded
PAY00005265,ORD00005265,2024-10-10,Wire,7117.78,Failed
PAY00005266,ORD00005266,2024-10-08,ACH,4071.86,Succeeded
PAY00005267,ORD00005267,2025-07-31,ACH,4913.04,Succeeded
PAY00005268,ORD00005268,2024-08-29,Card,2807.94,Succeeded
PAY00005269,ORD00005269,2024-03-04,Wire,5571.19,Succeeded
PAY00005270,ORD00005270,2025-03-31,Card,6156.64,Succeeded
PAY00005271,ORD00005271,2026-01-07,Card,6941.63,Succeeded
PAY00005272,ORD00005272,2024-10-23,Card,6724.23,Succeeded
PAY00005273,ORD00005273,2025-08-27,PayPal,6314.05,Succeeded
PAY00005274,ORD00005274,2025-10-18,Wire,6396.46,Succeeded
PAY00005275,ORD00005275,2024-06-07,ACH,1979.88,Succeeded
PAY00005276,ORD00005276,2024-01-19,Card,3260.07,Succeeded
PAY00005277,ORD00005277,2024-05-05,Wire,1264.14,Succeeded
PAY00005278,ORD00005278,2024-07-25,PayPal,4969.22,Succeeded
PAY00005279,ORD00005279,2024-08-07,Wire,9840.31,Succeeded
PAY00005280,ORD00005280,2024-08-25,Card,4824.87,Succeeded
PAY00005281,ORD00005281,2024-07-09,ACH,8149.74,Succeeded
PAY00005282,ORD00005282,2025-08-27,PayPal,1188.59,Succeeded
PAY00005283,ORD00005283,2025-07-24,PayPal,3533.1,Succeeded
PAY00005284,ORD00005284,2024-09-21,Card,7461.14,Succeeded
PAY00005285,ORD00005285,2025-09-11,PayPal,6355.9,Succeeded
PAY00005286,ORD00005286,2024-07-13,ACH,379.24,Succeeded
PAY00005287,ORD00005287,2025-08-13,Wire,7475.25,Succeeded
PAY00005288,ORD00005288,2024-06-11,PayPal,3207.49,Succeeded
PAY00005289,ORD00005289,2025-03-14,ACH,4720.9,Succeeded
PAY00005290,ORD00005290,2024-07-21,ACH,6414.06,Succeeded
PAY00005291,ORD00005291,2024-02-28,PayPal,3073.71,Succeeded
PAY00005292,ORD00005292,2025-04-01,Wire,4061.36,Succeeded
PAY00005293,ORD00005293,2024-10-11,Wire,3842.57,Succeeded
PAY00005294,ORD00005294,2024-08-04,ACH,4136.68,Succeeded
PAY00005295,ORD00005295,2025-11-24,ACH,3205.86,Succeeded
PAY00005296,ORD00005296,2025-05-17,PayPal,8087.05,Succeeded
PAY00005297,ORD00005297,2025-03-30,Card,7446.74,Succeeded
PAY00005298,ORD00005298,2025-09-29,Wire,3581.24,Succeeded
PAY00005299,ORD00005299,2024-01-12,PayPal,1770.42,Succeeded
PAY00005300,ORD00005300,2024-03-11,Card,1566.02,Succeeded
PAY00005302,ORD00005302,2025-11-01,Card,2091.71,Succeeded
PAY00005303,ORD00005303,2025-04-27,PayPal,9814.43,Succeeded
PAY00005304,ORD00005304,2024-01-28,ACH,6397.97,Succeeded
PAY00005305,ORD00005305,2025-12-03,PayPal,453.99,Succeeded
PAY00005306,ORD00005306,2024-10-15,Wire,7392.02,Succeeded
PAY00005307,ORD00005307,2025-10-01,Wire,2604.29,Succeeded
PAY00005308,ORD00005308,2024-05-01,ACH,3516.4,Succeeded
PAY00005309,ORD00005309,2025-08-31,Card,3340.21,Succeeded
PAY00005310,ORD00005310,2025-12-25,Wire,4218.88,Succeeded
PAY00005311,ORD00005311,2025-10-10,Wire,5737.1,Succeeded
PAY00005312,ORD00005312,2024-07-12,ACH,6493.17,Succeeded
PAY00005313,ORD00005313,2025-07-18,Card,2174.86,Succeeded
PAY00005314,ORD00005314,2024-08-26,PayPal,1380.42,Succeeded
PAY00005315,ORD00005315,2025-03-15,PayPal,6622.84,Succeeded
PAY00005316,ORD00005316,2025-07-15,ACH,4074.28,Succeeded
PAY00005317,ORD00005317,2025-06-19,Card,1968.68,Succeeded
PAY00005318,ORD00005318,2025-06-20,Wire,2966.84,Succeeded
PAY00005319,ORD00005319,2024-05-12,ACH,646.22,Succeeded
PAY00005321,ORD00005321,2026-02-16,Wire,5064.17,Succeeded
PAY00005322,ORD00005322,2024-04-13,ACH,1580.51,Succeeded
PAY00005323,ORD00005323,2024-08-02,PayPal,5686.48,Succeeded
PAY00005324,ORD00005324,2025-07-01,PayPal,5396.13,Succeeded
PAY00005325,ORD00005325,2024-05-29,Wire,1575.87,Succeeded
PAY00005326,ORD00005326,2025-10-26,ACH,4164.53,Succeeded
PAY00005327,ORD00005327,2024-08-28,PayPal,4837.81,Pending
PAY00005328,ORD00005328,2025-04-02,ACH,2207.95,Succeeded
PAY00005329,ORD00005329,2025-11-22,Card,4443.36,Succeeded
PAY00005330,ORD00005330,2025-10-01,ACH,5844.32,Succeeded
PAY00005331,ORD00005331,2024-01-05,PayPal,3761.99,Succeeded
PAY00005333,ORD00005333,2024-03-29,Card,1929.71,Succeeded
PAY00005335,ORD00005335,2024-04-17,ACH,3138.15,Succeeded
PAY00005336,ORD00005336,2025-10-23,Wire,6377.88,Succeeded
PAY00005337,ORD00005337,2025-03-06,Card,335.58,Succeeded
PAY00005338,ORD00005338,2024-11-23,Wire,8869.98,Failed
PAY00005339,ORD00005339,2024-06-14,Card,2764.32,Succeeded
PAY00005340,ORD00005340,2024-01-10,ACH,643.4,Succeeded
PAY00005341,ORD00005341,2024-03-20,PayPal,6535.05,Succeeded
PAY00005342,ORD00005342,2024-06-25,PayPal,2313.62,Succeeded
PAY00005343,ORD00005343,2025-11-26,PayPal,1209.18,Succeeded
PAY00005344,ORD00005344,2025-08-11,Card,2798.68,Succeeded
PAY00005345,ORD00005345,2024-11-15,Card,6427.94,Succeeded
PAY00005346,ORD00005346,2025-08-02,Card,8804.68,Succeeded
PAY00005347,ORD00005347,2024-04-05,Card,1258.64,Succeeded
PAY00005348,ORD00005348,2025-07-16,PayPal,1609.74,Succeeded
PAY00005349,ORD00005349,2024-05-20,PayPal,227.89,Succeeded
PAY00005351,ORD00005351,2025-03-31,Card,4072.67,Succeeded
PAY00005352,ORD00005352,2025-06-23,ACH,2783.77,Succeeded
PAY00005353,ORD00005353,2025-09-04,PayPal,3737.87,Succeeded
PAY00005354,ORD00005354,2025-01-06,Wire,4879.92,Succeeded
PAY00005355,ORD00005355,2025-01-11,Card,2084.06,Succeeded
PAY00005356,ORD00005356,2024-01-17,Card,7345.0,Succeeded
PAY00005357,ORD00005357,2024-10-25,Wire,1949.08,Succeeded
PAY00005358,ORD00005358,2025-02-01,Card,6881.07,Succeeded
PAY00005359,ORD00005359,2024-10-30,PayPal,5022.8,Succeeded
PAY00005360,ORD00005360,2025-11-04,Card,2325.5,Succeeded
PAY00005361,ORD00005361,2024-11-03,Card,1718.26,Succeeded
PAY00005362,ORD00005362,2025-12-28,Card,512.84,Succeeded
PAY00005364,ORD00005364,2024-08-01,PayPal,5471.09,Succeeded
PAY00005365,ORD00005365,2024-05-27,Card,6404.07,Succeeded
PAY00005366,ORD00005366,2025-09-24,ACH,8423.95,Succeeded
PAY00005367,ORD00005367,2026-01-01,PayPal,104.21,Succeeded
PAY00005368,ORD00005368,2025-12-02,Wire,6573.37,Succeeded
PAY00005369,ORD00005369,2025-09-13,ACH,1580.54,Succeeded
PAY00005370,ORD00005370,2024-08-04,Wire,2132.42,Succeeded
PAY00005371,ORD00005371,2024-01-12,ACH,3922.37,Succeeded
PAY00005372,ORD00005372,2024-11-02,Card,3748.28,Succeeded
PAY00005373,ORD00005373,2024-07-20,Wire,8243.23,Succeeded
PAY00005374,ORD00005374,2024-04-24,Wire,1536.94,Succeeded
PAY00005375,ORD00005375,2024-09-21,Wire,4114.46,Succeeded
PAY00005376,ORD00005376,2025-08-16,Wire,500.83,Succeeded
PAY00005377,ORD00005377,2024-03-09,Card,962.66,Succeeded
PAY00005378,ORD00005378,2025-06-18,PayPal,198.33,Succeeded
PAY00005379,ORD00005379,2024-04-24,ACH,2341.72,Succeeded
PAY00005380,ORD00005380,2025-04-06,ACH,8421.64,Succeeded
PAY00005381,ORD00005381,2025-06-19,ACH,3842.39,Succeeded
PAY00005383,ORD00005383,2024-10-30,Wire,5350.5,Succeeded
PAY00005384,ORD00005384,2025-05-13,PayPal,2475.91,Succeeded
PAY00005385,ORD00005385,2024-09-24,PayPal,2118.89,Succeeded
PAY00005386,ORD00005386,2024-07-12,Card,5613.59,Succeeded
PAY00005387,ORD00005387,2025-06-02,Card,2778.96,Succeeded
PAY00005388,ORD00005388,2024-01-03,Card,6233.76,Succeeded
PAY00005389,ORD00005389,2024-04-10,ACH,4273.71,Succeeded
PAY00005390,ORD00005390,2025-05-04,Card,4588.7,Succeeded
PAY00005391,ORD00005391,2024-01-12,Wire,3494.12,Succeeded
PAY00005392,ORD00005392,2024-08-26,Card,2952.99,Succeeded
PAY00005393,ORD00005393,2025-11-02,Wire,1091.66,Succeeded
PAY00005394,ORD00005394,2024-11-12,ACH,2608.63,Failed
PAY00005395,ORD00005395,2024-05-16,Card,1116.85,Succeeded
PAY00005396,ORD00005396,2024-03-08,PayPal,2183.45,Succeeded
PAY00005397,ORD00005397,2024-01-23,PayPal,5026.17,Succeeded
PAY00005398,ORD00005398,2024-09-06,PayPal,1586.37,Succeeded
PAY00005399,ORD00005399,2025-03-14,ACH,4301.93,Succeeded
PAY00005401,ORD00005401,2025-03-30,PayPal,1723.96,Succeeded
PAY00005402,ORD00005402,2024-12-25,Wire,7066.58,Succeeded
PAY00005403,ORD00005403,2024-04-21,Wire,5628.24,Succeeded
PAY00005404,ORD00005404,2025-02-03,ACH,6168.89,Succeeded
PAY00005405,ORD00005405,2025-11-08,Wire,3738.3,Succeeded
PAY00005406,ORD00005406,2026-01-04,PayPal,7310.5,Succeeded
PAY00005407,ORD00005407,2024-06-19,Card,2850.72,Succeeded
PAY00005408,ORD00005408,2026-01-12,Card,859.14,Succeeded
PAY00005409,ORD00005409,2026-02-22,Wire,281.78,Pending
PAY00005410,ORD00005410,2024-06-19,Card,1248.4,Succeeded
PAY00005411,ORD00005411,2024-02-03,Wire,612.78,Succeeded
PAY00005412,ORD00005412,2026-02-04,ACH,3629.37,Succeeded
PAY00005413,ORD00005413,2025-11-18,Wire,3826.6,Succeeded
PAY00005414,ORD00005414,2025-02-02,Card,2923.82,Succeeded
PAY00005415,ORD00005415,2024-06-03,Wire,10568.2,Succeeded
PAY00005416,ORD00005416,2025-11-05,Card,6524.72,Succeeded
PAY00005417,ORD00005417,2026-03-03,Card,348.39,Succeeded
PAY00005418,ORD00005418,2025-07-31,Wire,1872.58,Succeeded
PAY00005419,ORD00005419,2024-10-08,Wire,410.35,Succeeded
PAY00005420,ORD00005420,2025-06-29,Card,4157.86,Succeeded
PAY00005421,ORD00005421,2026-01-06,ACH,5078.67,Succeeded
PAY00005422,ORD00005422,2024-04-26,ACH,5082.35,Succeeded
PAY00005423,ORD00005423,2025-11-11,PayPal,1753.31,Succeeded
PAY00005424,ORD00005424,2025-09-08,PayPal,1194.6,Succeeded
PAY00005425,ORD00005425,2025-05-27,PayPal,804.83,Succeeded
PAY00005426,ORD00005426,2024-03-28,PayPal,4796.52,Succeeded
PAY00005428,ORD00005428,2025-10-07,Wire,3163.56,Succeeded
PAY00005429,ORD00005429,2024-08-20,Card,1455.56,Succeeded
PAY00005430,ORD00005430,2024-08-15,Wire,8377.85,Succeeded
PAY00005431,ORD00005431,2026-02-20,PayPal,482.32,Succeeded
PAY00005432,ORD00005432,2024-11-11,ACH,3562.54,Failed
PAY00005433,ORD00005433,2026-02-17,PayPal,133.18,Succeeded
PAY00005434,ORD00005434,2025-03-14,Card,524.07,Succeeded
PAY00005435,ORD00005435,2024-03-21,Card,6663.37,Succeeded
PAY00005436,ORD00005436,2025-10-18,PayPal,2756.46,Succeeded
PAY00005437,ORD00005437,2025-07-23,ACH,4624.92,Succeeded
PAY00005438,ORD00005438,2024-06-02,PayPal,6251.85,Succeeded
PAY00005439,ORD00005439,2025-04-15,Wire,4274.89,Succeeded
PAY00005440,ORD00005440,2025-01-29,Wire,1536.55,Succeeded
PAY00005441,ORD00005441,2024-05-19,ACH,3625.64,Succeeded
PAY00005442,ORD00005442,2024-07-16,PayPal,2605.47,Succeeded
PAY00005443,ORD00005443,2025-11-05,Card,3487.07,Succeeded
PAY00005444,ORD00005444,2025-11-06,PayPal,2632.08,Succeeded
PAY00005445,ORD00005445,2025-12-03,PayPal,6208.6,Succeeded
PAY00005446,ORD00005446,2024-12-18,ACH,81.05,Succeeded
PAY00005447,ORD00005447,2025-06-12,PayPal,2382.7,Succeeded
PAY00005448,ORD00005448,2024-05-16,ACH,5846.9,Succeeded
PAY00005449,ORD00005449,2024-07-17,ACH,5289.07,Succeeded
PAY00005450,ORD00005450,2025-06-03,ACH,6635.12,Succeeded
PAY00005451,ORD00005451,2024-09-18,ACH,3768.29,Succeeded
PAY00005452,ORD00005452,2025-02-23,ACH,172.62,Succeeded
PAY00005453,ORD00005453,2026-01-30,PayPal,4059.16,Succeeded
PAY00005454,ORD00005454,2024-09-13,ACH,2305.85,Succeeded
PAY00005455,ORD00005455,2025-03-14,ACH,4725.77,Succeeded
PAY00005456,ORD00005456,2024-10-29,PayPal,606.06,Succeeded
PAY00005457,ORD00005457,2024-10-11,ACH,3786.31,Succeeded
PAY00005458,ORD00005458,2024-12-27,Card,1416.84,Succeeded
PAY00005459,ORD00005459,2024-11-09,ACH,5241.27,Succeeded
PAY00005460,ORD00005460,2025-07-03,Wire,2682.44,Succeeded
PAY00005461,ORD00005461,2024-03-01,PayPal,830.64,Succeeded
PAY00005463,ORD00005463,2026-01-16,Wire,3553.35,Succeeded
PAY00005464,ORD00005464,2024-12-10,Wire,3398.86,Succeeded
PAY00005466,ORD00005466,2024-06-10,Wire,7456.55,Succeeded
PAY00005467,ORD00005467,2024-11-02,Wire,4064.4,Succeeded
PAY00005469,ORD00005469,2025-08-14,ACH,1242.37,Failed
PAY00005470,ORD00005470,2025-12-26,Card,2154.83,Succeeded
PAY00005471,ORD00005471,2025-01-04,Wire,690.82,Succeeded
PAY00005472,ORD00005472,2025-06-14,PayPal,6216.9,Succeeded
PAY00005473,ORD00005473,2024-02-27,Card,352.45,Succeeded
PAY00005474,ORD00005474,2024-03-17,Card,5292.45,Succeeded
PAY00005475,ORD00005475,2025-06-23,PayPal,3285.13,Succeeded
PAY00005476,ORD00005476,2025-12-03,Card,1913.6,Succeeded
PAY00005477,ORD00005477,2024-04-20,Card,5570.69,Succeeded
PAY00005479,ORD00005479,2024-05-25,PayPal,1513.89,Succeeded
PAY00005480,ORD00005480,2024-11-29,Wire,3480.55,Succeeded
PAY00005481,ORD00005481,2025-05-18,ACH,967.6,Succeeded
PAY00005482,ORD00005482,2024-12-23,PayPal,4077.46,Succeeded
PAY00005483,ORD00005483,2025-09-03,PayPal,7184.15,Failed
PAY00005484,ORD00005484,2025-09-26,Card,2987.55,Succeeded
PAY00005485,ORD00005485,2026-01-17,ACH,4995.35,Succeeded
PAY00005486,ORD00005486,2025-06-11,PayPal,3915.77,Succeeded
PAY00005487,ORD00005487,2024-08-02,Wire,2688.68,Succeeded
PAY00005488,ORD00005488,2026-01-11,PayPal,4545.55,Succeeded
PAY00005489,ORD00005489,2024-02-28,PayPal,6946.59,Succeeded
PAY00005490,ORD00005490,2026-01-03,ACH,7178.36,Succeeded
PAY00005491,ORD00005491,2024-11-29,Wire,7719.47,Pending
PAY00005492,ORD00005492,2024-03-01,Card,119.07,Succeeded
PAY00005493,ORD00005493,2024-06-22,ACH,206.75,Succeeded
PAY00005494,ORD00005494,2025-09-07,Wire,2323.29,Succeeded
PAY00005495,ORD00005495,2024-09-18,PayPal,1545.52,Succeeded
PAY00005496,ORD00005496,2024-12-08,Card,3727.35,Succeeded
PAY00005497,ORD00005497,2026-02-26,Wire,156.99,Succeeded
PAY00005498,ORD00005498,2025-02-04,Wire,1490.97,Succeeded
PAY00005499,ORD00005499,2024-01-19,Wire,4139.56,Succeeded
PAY00005500,ORD00005500,2024-11-16,Wire,6511.36,Succeeded
PAY00005501,ORD00005501,2024-12-08,PayPal,4095.07,Succeeded
PAY00005502,ORD00005502,2025-11-04,PayPal,1368.64,Succeeded
PAY00005504,ORD00005504,2025-04-08,Wire,6968.14,Succeeded
PAY00005505,ORD00005505,2025-10-23,ACH,4550.76,Succeeded
PAY00005506,ORD00005506,2024-06-01,Card,255.12,Succeeded
PAY00005507,ORD00005507,2024-03-01,Wire,5294.94,Succeeded
PAY00005508,ORD00005508,2024-09-06,PayPal,1431.42,Succeeded
