movement_id,movement_ts,warehouse_id,product_id,movement_type,qty_delta,reference_id
IM00004911,2024-04-09T09:53:55,W005,P00100,TRANSFER_OUT,-6,8f814ba0-a432-40c4-9088-bec43a55b5d2
IM00004912,2026-01-25T10:44:12,W016,P00390,TRANSFER_IN,12,d5ff4b44-2d6d-4d8a-bd09-adf7695aa014
IM00004913,2024-01-09T22:27:27,W001,P00050,SHIP,-15,948b13e9-d6a3-452f-a3a7-be603168ba21
IM00004914,2024-02-21T12:20:02,W009,P00341,TRANSFER_IN,23,5bca3207-aada-460d-ad0a-1efdca50dfa8
IM00004915,2024-10-09T06:32:28,W007,P00568,RECEIPT,44,7522839f-056d-4feb-b1e7-eca4f9107ee9
IM00004916,2024-07-09T15:02:30,W016,P00010,SHIP,-30,857fef52-d803-42be-928a-de2cc4ad97b1
IM00004917,2024-11-12T16:39:32,W005,P00344,TRANSFER_OUT,-3,9eba3177-ae4c-4492-8326-cdafe4a3920e
IM00004918,2024-04-14T02:34:26,W014,P00171,TRANSFER_OUT,-22,0297a84a-376d-4088-bf33-a43701344f47
IM00004919,2024-11-19T06:04:38,W003,P00253,TRANSFER_IN,19,07554f98-ea6b-44dd-b20b-3f32e1bd8c9d
IM00004920,2025-01-05T04:11:27,W008,P00040,RECEIPT,13,b63d4849-b4d3-41f7-9ddc-56bfaf1ca357
IM00004921,2025-07-22T14:16:07,W002,P00498,TRANSFER_IN,39,30d83d59-f9a9-4dd8-bdd2-c38cc8ac9808
IM00004922,2025-07-31T07:56:41,W005,P00124,RECEIPT,13,65a28044-877d-44d6-b9c2-0ec80db1c66a
IM00004923,2025-04-28T19:13:47,W011,P00346,TRANSFER_OUT,-24,c7569e9e-8628-4e3d-9a2c-962d420ead1b
IM00004924,2024-08-31T14:35:16,W004,P00482,TRANSFER_OUT,-24,d1688c70-5041-4d24-9115-63028b9bdfe4
IM00004925,2026-01-04T21:12:07,W015,P00348,ADJUSTMENT,39,6d4186cb-49ae-4dd5-bb48-d8e312cb0c9d
IM00004926,2025-03-23T23:33:43,W014,P00456,SHIP,-16,38931470-1c0b-4984-9af7-b695559460f4
IM00004927,2024-03-04T02:18:32,W014,P00411,TRANSFER_IN,5,8c3fe44c-212e-4da7-903a-bb1c524d9cab
IM00004928,2024-07-09T02:07:25,W004,P00586,SHIP,-23,2ba10835-5f7e-4cb7-9a01-0f8e6cd1a1bf
IM00004929,2024-02-10T09:42:18,W004,P00458,SHIP,-23,44315cde-d838-49b7-9f11-89c9bba98f34
IM00004930,2024-02-03T20:16:37,W007,P00069,TRANSFER_OUT,-22,0101be94-5607-4679-86a5-f8d07a89654a
IM00004931,2024-09-09T00:11:55,W002,P00201,TRANSFER_OUT,-13,116264f7-6b2a-42d5-8627-989b420148d8
IM00004932,2026-01-11T10:57:02,W013,P00413,TRANSFER_IN,3,4ad1cd4a-bb65-4401-a9ca-66a06e5f8c64
IM00004933,2026-01-25T22:53:57,W011,P00427,ADJUSTMENT,26,fff54703-bc8e-4697-8d34-1da850f43d43
IM00004934,2024-08-27T02:01:49,W001,P00269,SHIP,-41,200a6ab4-d632-4116-b8f5-40b56dc4cabc
IM00004935,2025-01-22T09:44:32,W007,P00394,SHIP,-31,4dfa892a-7657-4143-884f-4842f622bf04
IM00004936,2024-09-16T10:18:31,W008,P00492,RECEIPT,10,c103360c-1bc9-4122-8ff6-2e41ec5dc265
IM00004937,2024-06-08T03:20:58,W004,P00033,TRANSFER_IN,45,fa12190c-7727-43ec-a22b-fea17e6b4b12
IM00004938,2024-04-21T13:42:48,W007,P00132,ADJUSTMENT,19,4d8004b8-16c8-4c2f-8e9d-553827e79d39
IM00004939,2024-06-06T22:28:16,W002,P00418,SHIP,-12,820ef3e3-6e8c-4334-970d-3fa7cdf38089
IM00004940,2025-09-30T07:29:21,W010,P00150,TRANSFER_OUT,-46,636049be-0559-452e-83fd-bdac13803553
IM00004941,2025-07-13T18:25:27,W003,P00257,TRANSFER_IN,7,2162184e-3613-4567-b03c-b5a28068375a
IM00004942,2024-09-02T01:16:07,W015,P00238,ADJUSTMENT,33,a4d70e9d-9917-432f-967c-4e93888b64f2
IM00004943,2025-04-01T19:15:39,W012,P00029,RECEIPT,19,c5c91f19-7d08-426a-abb9-682685ec375c
IM00004944,2025-06-02T01:38:35,W015,P00002,ADJUSTMENT,46,8b44dbaf-eb11-43d8-ac84-5dc44608e8d8
IM00004945,2024-09-02T06:58:06,W004,P00369,TRANSFER_OUT,-24,b16084e0-fce4-44c3-94ca-aba55a8eb83c
IM00004946,2024-03-10T20:23:41,W008,P00385,ADJUSTMENT,22,d29c6275-581c-48b3-9909-c3ba6333c185
IM00004947,2025-09-23T21:02:56,W012,P00055,TRANSFER_OUT,-7,e604f1c2-dfb2-4367-b10e-3e382d491149
IM00004948,2024-07-12T19:59:38,W006,P00189,ADJUSTMENT,3,fe21ee85-497a-4e22-bbf0-bb08e926644a
IM00004949,2025-10-21T06:26:37,W006,P00358,TRANSFER_OUT,-15,264bae17-271d-4c43-8859-5d34d9fa6360
IM00004950,2024-01-17T14:04:14,W002,P00231,RECEIPT,3,0589f109-89d5-4013-9350-a0ae98244cd7
IM00004951,2024-01-26T14:47:40,W016,P00507,RECEIPT,10,fd52a0d7-28f7-45a4-9ed3-82d49adb2814
IM00004952,2024-06-19T09:36:59,W011,P00050,SHIP,-1,92d8931f-b337-4688-b191-54fbc270e054
IM00004953,2024-12-06T13:36:29,W004,P00031,RECEIPT,16,18900058-2e45-4875-8522-1f5b511c31bd
IM00004954,2026-01-17T13:23:20,W011,P00579,SHIP,-9,c5da1be6-02c8-4d11-8905-981c2ebaae78
IM00004955,2025-02-13T04:24:54,W006,P00282,SHIP,-32,53cfcf72-2d83-403f-8c2d-25a17e09a828
IM00004956,2024-10-21T17:09:52,W016,P00124,RECEIPT,27,d691bb03-809f-462e-8153-3a21e6ff2f02
IM00004957,2025-01-06T17:14:52,W005,P00388,TRANSFER_IN,35,441ccc47-a0eb-4152-b55d-ff95980469cb
IM00004958,2024-06-27T00:28:29,W010,P00070,TRANSFER_IN,23,269f81de-3801-4d07-ac90-b0e60aabb3cd
IM00004959,2026-01-30T14:26:43,W012,P00534,TRANSFER_OUT,-48,2b7b169b-2279-4e51-ae39-4863452641a3
IM00004960,2024-01-16T07:45:23,W004,P00475,ADJUSTMENT,35,a450fd79-ac66-48e4-97af-981dae93a634
IM00004961,2024-09-07T10:41:25,W017,P00343,ADJUSTMENT,44,ea54c798-5f6a-4754-89cb-7fb7b7300d20
IM00004962,2025-01-11T22:11:22,W015,P00249,TRANSFER_OUT,-5,7fb70789-7e90-42a8-a3e6-78429e3533b5
IM00004963,2024-04-19T15:56:20,W006,P00176,ADJUSTMENT,7,d31b1dd7-f155-4d8c-8972-a7f8249bf269
IM00004964,2024-06-01T01:16:13,W003,P00005,RECEIPT,21,2a2d604d-f9d2-49eb-9de9-44e8cb77803e
IM00004965,2025-01-24T03:46:13,W011,P00014,ADJUSTMENT,9,539e99db-c9fd-4942-8fe2-fd3df7bd83d9
IM00004966,2025-08-19T20:22:54,W007,P00530,RECEIPT,40,e64bec50-8ee2-4576-8349-21aa7b3cd5d7
IM00004967,2025-08-03T09:37:24,W009,P00579,RECEIPT,14,35781c29-6c40-4f55-8506-7a0c54a6f084
IM00004968,2024-10-15T17:02:18,W015,P00174,SHIP,-47,c74eefa8-6db2-41bf-ad96-d420027f4cd4
IM00004969,2025-05-19T03:57:05,W009,P00352,TRANSFER_IN,35,48f49e48-d8bc-49e2-8cee-1536220efea7
IM00004970,2024-07-12T07:27:41,W004,P00287,TRANSFER_IN,35,cfdf3acb-6bfe-4a85-8b65-6ee0d53faaba
IM00004971,2024-06-27T05:24:08,W010,P00084,RECEIPT,20,04aa84c5-562d-48ec-916c-820a3f6f323b
IM00004972,2024-04-12T04:13:06,W016,P00401,TRANSFER_OUT,-38,7875e3a2-9bbb-4742-a7ed-187b6c431b0b
IM00004973,2024-12-21T07:00:41,W016,P00099,TRANSFER_OUT,-21,0f7ddecd-37a0-429b-ac32-ebda355f4c71
IM00004974,2025-03-30T11:33:24,W016,P00126,TRANSFER_OUT,-13,0aab4ef6-fd8f-420d-93b3-4e026333674b
IM00004975,2026-01-02T19:39:27,W008,P00511,TRANSFER_IN,26,43807005-7917-48fc-84d2-85bdc7ad6a77
IM00004976,2025-01-29T23:02:08,W007,P00027,TRANSFER_OUT,-34,3ec4341d-5be6-4844-8cc5-1a303f8f9f61
IM00004977,2025-02-22T19:59:21,W005,P00389,TRANSFER_IN,5,09eb892c-4ecf-43ed-b087-fb49351cb281
IM00004978,2024-02-19T17:32:04,W007,P00131,TRANSFER_OUT,-13,6fc4d904-dd43-41aa-befe-07d75695a66e
IM00004979,2025-01-04T00:20:09,W011,P00589,TRANSFER_OUT,-27,dfef8629-362c-4b41-b413-7e5b0f1c9c16
IM00004980,2025-01-18T22:29:34,W013,P00218,TRANSFER_IN,1,5ea47ef9-ad23-4022-90f8-2400e1fea01c
IM00004981,2025-12-11T05:36:46,W009,P00577,TRANSFER_OUT,-15,cd1e9114-85c5-4372-af24-646a99ce7f23
IM00004982,2024-07-28T15:28:33,W010,P00122,SHIP,-20,f375a2b8-7c70-44bb-b4c1-c743996db610
IM00004983,2024-09-06T02:50:46,W004,P00201,RECEIPT,4,98c7469c-dbe7-4892-89a7-c7d3960945d8
IM00004984,2025-09-21T19:02:38,W012,P00229,TRANSFER_OUT,-32,1556c8df-5c9d-4aa4-9cfd-830b701d8737
IM00004985,2025-04-23T07:07:53,W014,P00248,ADJUSTMENT,21,e0c84e98-1b21-4907-a606-fe72a956dfcc
IM00004986,2026-01-09T13:41:38,W004,P00313,ADJUSTMENT,11,e1daa135-7f50-40ab-a40d-e315ebe2b48a
IM00004987,2024-03-26T21:07:39,W009,P00326,ADJUSTMENT,20,8ba96147-1870-4afd-8afd-226d09b47325
IM00004988,2025-10-03T15:24:34,W014,P00529,RECEIPT,15,b0dadaf2-57af-4e87-8898-af9f17d4daf5
IM00004989,2024-08-04T12:22:15,W016,P00561,TRANSFER_OUT,-25,1efb47ad-afe2-4b52-8a02-6fcf0f959f60
IM00004990,2024-08-24T21:24:27,W014,P00245,RECEIPT,28,99e50440-c4e8-49b8-88ad-41187a259965
IM00004991,2025-10-09T19:48:17,W016,P00038,RECEIPT,25,ae46aaab-a1b6-40e2-915f-7ea3b15045ad
IM00004992,2025-04-07T13:04:08,W010,P00523,SHIP,-20,45f7a06d-5b28-4896-aa2c-3ee9acfec218
IM00004993,2025-08-31T01:10:46,W017,P00300,SHIP,-35,5d9110c0-e2c8-4e81-9026-d8bf66d061b0
IM00004994,2024-02-15T03:30:11,W002,P00185,ADJUSTMENT,30,215879d1-ff89-487a-b1f7-586764e359d0
IM00004995,2025-04-21T13:54:12,W013,P00429,TRANSFER_OUT,-33,8b246c89-4463-4791-bbdc-9d842aeb0b13
IM00004996,2025-08-18T15:04:14,W013,P00378,TRANSFER_IN,33,9784e3ce-7ce5-43e4-b42d-e4260c68a92a
IM00004997,2025-09-27T11:11:33,W001,P00306,SHIP,-1,e71cbbb9-8acb-48fc-97e3-1a21e93b05af
IM00004998,2025-09-16T22:40:12,W012,P00339,TRANSFER_OUT,-31,abd04b66-de0a-4422-8287-84ea1e27bec5
IM00004999,2025-07-20T11:59:10,W011,P00128,RECEIPT,46,fb4a1b51-8b53-4f75-ac17-76486d1f4d0f
IM00005000,2024-05-08T20:24:46,W001,P00489,TRANSFER_IN,15,1070a77b-c9a4-46fd-8ba1-11c79766efcd
IM00005001,2025-12-05T01:16:00,W010,P00220,ADJUSTMENT,19,6f3c5c1c-6692-4f16-afa5-0c05162a3d0b
IM00005002,2025-10-29T09:05:35,W011,P00231,TRANSFER_OUT,-15,737747ae-3fdb-4e49-a8ef-0322c11a71de
IM00005003,2026-02-26T08:24:16,W010,P00518,SHIP,-47,d8e2b3b8-7749-4f0e-a813-571e4e9b4105
IM00005004,2024-10-29T14:54:00,W009,P00336,RECEIPT,22,c4d91250-655d-4379-91a4-6cf9a3803171
IM00005005,2024-11-01T00:10:00,W005,P00258,SHIP,-29,c82af4f7-1aeb-4ee5-9975-39f039b636c3
IM00005006,2024-05-09T16:56:25,W015,P00266,TRANSFER_OUT,-39,d30c2c48-05d9-47ef-bb3f-472eaa243c91
IM00005007,2024-05-26T21:49:12,W003,P00062,ADJUSTMENT,18,0e251d7e-b90d-42d3-b34c-9c333c4d1fa2
IM00005008,2025-07-25T01:35:52,W009,P00320,TRANSFER_OUT,-20,cfd97778-a502-466e-aca5-4b733e479efe
IM00005009,2025-04-21T00:21:06,W001,P00098,TRANSFER_IN,40,9c698966-a1ba-44d1-9b7c-11b070d86d9c
IM00005010,2025-04-18T15:19:46,W003,P00534,ADJUSTMENT,7,7476fc43-12ba-47fd-9a09-b26656032944
IM00005011,2025-06-20T02:59:32,W005,P00573,SHIP,-26,fa72f4bf-efb4-467b-ba07-dc65cda76606
IM00005012,2024-07-19T09:37:55,W002,P00470,SHIP,-30,42d4309b-6cab-48b6-866c-67c5f03d044f
IM00005013,2024-07-14T09:33:38,W009,P00547,RECEIPT,21,33bc44f6-1ae7-4f9f-b9b4-fe0cbf68d1b6
IM00005014,2024-12-23T00:15:16,W012,P00027,SHIP,-5,fa9d8821-823a-40ef-95cf-77b0de548e5a
IM00005015,2024-01-03T16:54:50,W006,P00578,TRANSFER_IN,18,9830dcd9-1388-4e7d-a5e5-5e654499b6f3
IM00005016,2024-09-07T15:52:42,W016,P00423,ADJUSTMENT,30,852c8b3c-aa52-4cde-8d0d-fc810ceaa97b
IM00005017,2025-05-25T19:38:53,W014,P00423,RECEIPT,39,7f8ed46b-976e-4678-b9a2-75b4785dcef8
IM00005018,2024-12-10T23:03:05,W005,P00042,TRANSFER_OUT,-24,8ff3efb1-a42b-40a4-bdb3-4f638d2c1530
IM00005019,2025-01-05T18:24:04,W009,P00238,TRANSFER_OUT,-43,e3f794ff-cf0a-4d73-bfee-04dee98e7f57
IM00005020,2024-12-22T14:48:57,W003,P00291,SHIP,-13,2db85589-b4ca-40dc-9ea4-d2c4dbf56556
IM00005021,2025-05-26T11:44:28,W003,P00311,ADJUSTMENT,44,207e184c-b79e-4205-b728-2934381cb7e4
IM00005022,2024-06-09T05:22:57,W004,P00381,TRANSFER_OUT,-4,791c6fdf-bf94-4e17-9837-a258609d4d4f
IM00005023,2026-01-23T21:08:11,W003,P00415,RECEIPT,11,52e0712a-78e5-4087-afae-d6df01406150
IM00005024,2025-05-08T18:59:33,W008,P00119,RECEIPT,4,dd648eaa-de33-4f28-8c75-18206e0dca9e
IM00005025,2024-08-30T06:01:40,W015,P00510,TRANSFER_OUT,-39,172e4b0c-486e-4d4d-93d8-7e4d5dc94e34
IM00005026,2025-02-13T12:06:48,W002,P00370,SHIP,-3,207bd4a2-8a9e-4c57-846c-5f8936cf5329
IM00005027,2025-03-16T06:28:41,W011,P00177,TRANSFER_IN,46,af32a91a-2eff-495f-ac93-9e4dbf1d6e7d
IM00005028,2025-05-30T13:14:23,W003,P00237,SHIP,-30,e56d9026-a827-4ada-bc3e-feb3822ce785
IM00005029,2024-07-08T09:34:59,W012,P00314,SHIP,-11,17b91d75-d78b-4adf-af8c-dca47f806f89
IM00005030,2024-10-16T02:28:23,W013,P00358,TRANSFER_IN,6,61ec34d0-e680-499a-bb03-19761be47b23
IM00005031,2025-04-01T13:08:20,W009,P00470,ADJUSTMENT,12,2fecfde1-955d-4298-824b-5a9888662bbe
IM00005032,2026-02-26T13:10:36,W007,P00192,RECEIPT,28,62408061-81f8-4ddc-a128-65552bb2eb38
IM00005033,2024-03-23T15:47:57,W015,P00236,ADJUSTMENT,33,233ce636-2c42-48a9-a7ee-55a2b6ebf561
IM00005034,2025-01-01T08:47:01,W006,P00230,ADJUSTMENT,21,cbd32684-8f86-4a59-b27d-25e71e2f3ca0
IM00005035,2025-11-26T13:52:55,W013,P00456,TRANSFER_IN,1,4784e535-f8ab-4964-81cd-74087fcb1cbe
IM00005036,2024-09-13T18:07:49,W004,P00365,ADJUSTMENT,25,15627f78-ba7a-443a-b27d-62c0271727a1
IM00005037,2025-01-24T05:23:59,W003,P00513,SHIP,-44,fde3006c-f961-4119-a9ba-54c8f2b874f1
IM00005038,2024-08-27T16:27:52,W017,P00596,TRANSFER_IN,31,3a7ee8ab-9a07-4f04-8b52-f73383b08506
IM00005039,2024-06-22T08:51:17,W017,P00336,TRANSFER_IN,13,bfd52e11-e6ed-4fcc-b171-a500fa723553
IM00005040,2024-10-28T05:24:09,W016,P00184,ADJUSTMENT,12,7eef9c5b-1fe6-48bd-aa04-0cc70797bb2d
IM00005041,2025-03-08T21:56:48,W009,P00322,SHIP,-13,5afac0f7-fb26-457a-8dea-5e0a75cd0d1b
IM00005042,2025-05-29T04:00:29,W002,P00552,SHIP,-1,95c05ebc-d953-4515-94b9-9584034c8e4e
IM00005043,2025-12-17T03:51:45,W017,P00171,TRANSFER_IN,48,7569763f-26cb-4bf9-a6a4-4dc0d7c6aa23
IM00005044,2024-04-12T03:55:52,W009,P00591,RECEIPT,23,5c2b2828-641b-443d-866d-0af44595a1c5
IM00005045,2024-07-22T21:47:45,W008,P00550,TRANSFER_OUT,-47,fc472b1e-5e8e-4df0-94d9-2c610e98da1b
IM00005046,2026-02-09T16:43:10,W002,P00513,ADJUSTMENT,10,e45f9536-ae1c-4198-950a-c1778f54711c
IM00005047,2024-03-17T15:34:29,W012,P00572,TRANSFER_OUT,-27,dc37e6e4-6cea-4a03-b23c-86c45caf6f46
IM00005048,2025-11-16T09:37:48,W009,P00541,TRANSFER_OUT,-28,272def12-8249-4d49-ab0e-ef0a105d4f20
IM00005049,2025-09-06T07:01:54,W017,P00069,RECEIPT,4,9968f404-1dfb-4cec-8029-7c97bed64948
IM00005050,2025-05-22T20:43:31,W005,P00081,ADJUSTMENT,21,90dcb6f1-01f4-4156-9a35-d46d9c0778c4
IM00005051,2025-11-16T14:00:38,W003,P00574,RECEIPT,34,ad6761ab-a10f-402d-b05f-fc0aaa595e0f
IM00005052,2025-10-20T05:13:26,W016,P00278,SHIP,-4,e26ae29b-9e5c-4a45-a3f2-434f4f6fe7bf
IM00005053,2025-08-30T04:10:28,W009,P00455,TRANSFER_OUT,-18,ed1f2185-8f5f-467f-bcd9-e632463c0d40
IM00005054,2024-08-14T11:19:46,W007,P00034,SHIP,-1,adabe62b-d9b9-40d9-b9ee-e8661cf02b72
IM00005055,2024-02-04T01:58:49,W013,P00232,ADJUSTMENT,25,f382cf6f-d34e-41e9-ac99-892de23bc5c8
IM00005056,2024-08-21T09:26:10,W010,P00254,TRANSFER_IN,22,281ffa4b-8b8b-4131-8146-2af748fe36d4
IM00005057,2024-08-22T02:03:56,W012,P00260,TRANSFER_OUT,-49,b234022c-69f1-4784-aae6-78551c70b82e
IM00005058,2024-05-17T05:30:28,W001,P00554,RECEIPT,24,eba1a2fa-30e9-414c-819f-dac95f9f29fa
IM00005059,2025-04-19T12:41:41,W001,P00192,ADJUSTMENT,12,2d548f41-ae4f-4aed-81fb-d557439e9895
IM00005060,2025-09-03T09:30:11,W003,P00511,TRANSFER_OUT,-37,d409ef11-7af3-4db1-99a6-65dddf9a10bd
IM00005061,2024-10-23T08:05:04,W002,P00371,ADJUSTMENT,3,1c91c85e-5d13-42ba-bc75-968372b56432
IM00005062,2024-10-03T17:04:54,W002,P00529,SHIP,-42,5164deb4-6d03-423c-8fbb-be64a647bd35
IM00005063,2025-10-04T23:55:42,W016,P00563,RECEIPT,33,dafc23be-61cc-4aa4-a4cc-2194c7f697c4
IM00005064,2024-12-09T00:13:50,W014,P00381,TRANSFER_OUT,-45,6124e33d-c261-4625-ae29-8ed3ed74f351
IM00005065,2024-02-15T11:00:52,W011,P00372,TRANSFER_IN,45,7c2ade9c-6266-4a76-aaf4-09306533d036
IM00005066,2024-04-02T08:58:49,W002,P00462,ADJUSTMENT,25,87c5641f-e17b-4c98-a9f3-5cf5d0b110cf
IM00005067,2025-01-05T13:55:44,W015,P00217,RECEIPT,28,28e012f6-5833-463b-ae29-b43d4d1ef350
IM00005068,2026-01-09T12:25:31,W009,P00140,RECEIPT,6,39fd51c2-23d4-4442-8091-27d33e86215f
IM00005069,2025-02-23T12:26:39,W009,P00549,TRANSFER_OUT,-48,367fc86d-1979-4dd5-8d03-195f6f378e97
IM00005070,2024-12-07T21:26:24,W010,P00548,ADJUSTMENT,45,25ed99a2-e26b-4af0-955c-a6ec9edc90c9
IM00005071,2025-04-07T17:05:28,W007,P00499,RECEIPT,9,440c9452-e354-41b1-a63d-0fff873e7b6b
IM00005072,2024-05-05T17:57:52,W005,P00164,TRANSFER_IN,6,abcfc9e8-a7bb-4034-92e3-8cb10e632043
IM00005073,2026-01-30T02:22:52,W009,P00231,SHIP,-1,730a7e61-15dd-402c-b9d9-4ab5a2fa2506
IM00005074,2024-09-24T07:05:57,W007,P00135,TRANSFER_OUT,-6,d6393045-5391-4792-9a29-a2090e620c30
IM00005075,2024-12-18T03:32:46,W006,P00296,ADJUSTMENT,30,6e163ef9-ffc5-4093-a64a-7b96049d59b9
IM00005076,2024-01-28T17:52:21,W008,P00119,SHIP,-44,b7d1038e-a517-436d-8e91-d3b48d28508b
IM00005077,2024-06-27T05:58:03,W009,P00117,ADJUSTMENT,16,0eb5194d-8685-4e31-84d5-04cb2e5c71cf
IM00005078,2024-01-30T23:05:36,W001,P00455,TRANSFER_OUT,-42,ba044125-889b-42aa-9228-59ac087532bf
IM00005079,2025-07-21T11:16:49,W014,P00467,SHIP,-39,03e00ab0-51d2-47c0-a740-7f709ee73f76
IM00005080,2024-10-09T04:23:37,W010,P00330,ADJUSTMENT,42,4924bbca-643e-4808-a5e2-1e5ce8fae020
IM00005081,2025-09-29T18:27:18,W005,P00553,ADJUSTMENT,19,da371143-0b82-411e-873b-5b35b3fd489a
IM00005082,2025-10-02T21:28:14,W008,P00169,ADJUSTMENT,9,ccc7a5b7-bc77-4cb9-9db0-5ef91a944143
IM00005083,2024-08-24T16:04:52,W002,P00428,RECEIPT,14,c33facf0-e71b-4352-980f-c64cd100a492
IM00005084,2024-11-14T00:32:33,W011,P00184,ADJUSTMENT,13,1032b324-a5cf-4f8b-b6ca-5ae63347b9f6
IM00005085,2024-11-13T09:34:48,W005,P00387,TRANSFER_IN,4,e0e68da4-281b-4112-98b2-a82add85389b
IM00005086,2025-07-01T07:49:39,W006,P00575,TRANSFER_IN,36,186d16a4-022e-427a-ae9b-fc2efdf860c5
IM00005087,2024-02-04T08:07:41,W008,P00180,SHIP,-8,ec1a70d1-c833-4279-8bda-1303ae69616c
IM00005088,2025-01-28T14:49:37,W006,P00275,RECEIPT,16,f687954a-0e5c-42bb-b36e-273193dfb15d
IM00005089,2025-09-17T03:44:14,W004,P00082,TRANSFER_IN,44,c48f0517-b04a-4055-a300-d4b867068fa5
IM00005090,2024-07-29T11:26:20,W009,P00015,SHIP,-10,0e308da8-c74b-46b9-a438-b133fa2118dc
IM00005091,2024-01-04T00:07:44,W005,P00317,SHIP,-29,2d9ba813-b281-40fa-94f5-5a27c8437f49
IM00005092,2025-08-04T01:03:57,W006,P00319,ADJUSTMENT,32,c9829640-ea8c-4c51-9d5b-87f05116eea9
IM00005093,2025-12-23T17:55:55,W017,P00003,SHIP,-13,6adba889-2f44-477c-9162-68aea81f7ac4
IM00005094,2024-02-10T00:12:20,W015,P00043,TRANSFER_IN,41,3d53fb4d-d888-4393-8012-36cbac81db09
IM00005095,2025-02-04T09:19:01,W005,P00514,ADJUSTMENT,36,0dde5ca1-44c9-46b6-9589-e0251a488a0e
IM00005096,2024-11-13T04:21:55,W013,P00544,SHIP,-27,4134246c-5ca3-42b6-9dca-aa70da6ee8e7
IM00005097,2025-09-24T16:06:43,W006,P00040,TRANSFER_IN,23,83b372a5-8404-4a23-abba-c452d58edbfa
IM00005098,2025-02-23T08:43:40,W004,P00299,TRANSFER_OUT,-5,16eba9f4-2629-4417-8355-8953c7c73007
IM00005099,2025-12-13T23:27:16,W013,P00560,RECEIPT,38,b82b4cbc-d9e1-4708-a97a-b2c234d2d9b3
IM00005100,2024-02-10T17:37:21,W001,P00486,TRANSFER_IN,5,cf8a0484-53bc-4eb5-95eb-8bf65fd779ae
IM00005101,2025-07-31T11:29:29,W006,P00556,ADJUSTMENT,32,41ab5533-b612-4fb3-9f90-5eebc5c76895
IM00005102,2025-04-16T07:57:29,W016,P00268,RECEIPT,2,31392203-20fa-4691-b487-9d286fc67113
IM00005103,2024-06-23T03:21:09,W013,P00213,TRANSFER_OUT,-37,3ef67811-0f3f-4b0f-940d-5d9919c62af0
IM00005104,2025-06-29T01:54:40,W007,P00272,SHIP,-28,25eaf80b-2e91-46c2-86c0-7bb7e7d99c47
IM00005105,2025-10-20T02:01:42,W015,P00027,TRANSFER_IN,42,35a36b7a-e41e-4815-9c41-8c40c47023c4
IM00005106,2024-05-19T14:04:28,W013,P00499,TRANSFER_OUT,-39,aa0f0fde-765b-4a74-b0ef-ca53807acf77
IM00005107,2024-01-19T00:15:57,W015,P00503,TRANSFER_OUT,-38,146929e7-c9bf-4fa8-b609-8f257b6b8bc3
IM00005108,2025-03-04T03:56:08,W005,P00377,RECEIPT,35,2b024590-7594-414a-a017-e4095a778a46
IM00005109,2024-10-13T15:49:59,W014,P00319,TRANSFER_OUT,-2,9f2bc927-a72f-4df4-ba5f-abb70eb56bd7
IM00005110,2026-01-12T19:21:47,W007,P00076,ADJUSTMENT,22,a23b62dc-b8db-40f5-af71-00659f6c3eb1
IM00005111,2024-03-10T21:40:59,W002,P00556,ADJUSTMENT,14,6f7eb5ce-b0d6-4cf4-a387-7639dd178fc4
IM00005112,2024-06-01T13:17:19,W008,P00465,TRANSFER_OUT,-25,ed9e48e9-f11e-4412-a92e-d17c8538c676
IM00005113,2025-11-13T16:58:29,W003,P00345,ADJUSTMENT,2,0543ca58-08bc-498a-b144-4b3682a8e3ed
IM00005114,2025-02-05T22:31:36,W011,P00257,TRANSFER_OUT,-38,0f7bf87f-aac5-4c6c-a737-e13f43f45f70
IM00005115,2024-11-28T02:56:48,W007,P00035,TRANSFER_OUT,-19,a3490268-1d10-457d-9c0b-ad9a3fba3df6
IM00005116,2024-04-28T20:58:35,W007,P00027,TRANSFER_OUT,-5,29a4d10d-325d-4bf5-ac46-eb983ef379ee
IM00005117,2025-05-07T10:22:20,W002,P00226,SHIP,-14,3babf069-f097-4cb9-8487-7bebc6f0b5aa
IM00005118,2025-07-08T01:09:58,W006,P00377,TRANSFER_IN,42,c4e129fb-5556-4a54-b8c7-a900efed4bb1
IM00005119,2024-11-19T20:41:01,W008,P00250,TRANSFER_IN,12,5d1aa587-557f-4f7a-910a-bcdb6193ae3c
IM00005120,2025-02-24T02:45:18,W010,P00413,TRANSFER_IN,10,a452e6ca-cd81-4282-9247-4d009a5ceb79
IM00005121,2024-10-11T22:10:23,W001,P00257,SHIP,-21,5304297e-d1db-41d5-a31f-43edbe4bf4e9
IM00005122,2025-05-19T18:00:59,W012,P00165,ADJUSTMENT,36,10731b69-b3c7-4706-aace-62bb8ccb014a
IM00005123,2024-04-16T04:37:42,W003,P00587,TRANSFER_IN,11,7974bde6-6524-49dc-917a-5bfabafb1cd1
IM00005124,2025-07-20T17:34:21,W011,P00491,SHIP,-38,343051e0-3c3e-4175-9b8b-62354e4192c5
IM00005125,2025-05-20T01:51:05,W007,P00368,TRANSFER_IN,19,03b0d245-bf27-4e47-962e-0ad31a772b2c
IM00005126,2025-09-18T17:08:14,W011,P00083,TRANSFER_IN,2,d946b296-e21f-44eb-92c5-7ece372868c0
IM00005127,2024-08-23T21:59:58,W014,P00266,RECEIPT,48,62cbe6db-9a79-4d70-b316-19dc0cd6f7e6
