activity_id,account_id,contact_id,activity_type,outcome,activity_ts,owner_role
ACT011638,A00212,CT000599,Meeting,Replied,2025-03-17T06:07:04,CSM
ACT011639,A00463,CT000639,Meeting,Left VM,2025-05-27T14:01:05,AE
ACT011640,A00274,CT001900,Call,Left VM,2024-11-05T13:13:16,AE
ACT011641,A00779,CT001727,Meeting,Booked Meeting,2024-07-09T14:13:26,AE
ACT011642,A00385,CT002003,Call,Replied,2024-06-25T19:48:35,AM
ACT011643,A00982,CT000005,Task,Replied,2025-07-04T00:17:02,AE
ACT011644,A00659,CT000434,Email,Left VM,2024-08-19T17:09:54,CSM
ACT011645,A00115,CT000223,Email,Follow-up Needed,2024-04-04T00:55:17,SDR
ACT011646,A01004,CT000086,Meeting,Connected,2024-04-29T10:03:20,SDR
ACT011647,A00813,CT001367,Meeting,Left VM,2025-10-17T21:54:16,SDR
ACT011648,A00709,CT001590,Email,Booked Meeting,2024-08-17T11:18:41,AM
ACT011649,A00201,CT001054,Task,Connected,2024-07-07T16:20:23,AE
ACT011650,A00245,CT001013,Email,Replied,2024-04-22T19:26:03,CSM
ACT011651,A01188,CT001524,Call,Replied,2025-11-28T00:16:53,SDR
ACT011652,A00914,CT001308,Call,No Answer,2024-11-10T09:08:35,AM
ACT011653,A00726,CT000407,Meeting,Replied,2025-06-15T12:42:15,CSM
ACT011654,A00947,CT001900,Call,Replied,2025-02-22T09:07:17,AM
ACT011655,A00096,CT000862,Email,Follow-up Needed,2026-02-01T11:20:11,CSM
ACT011656,A00348,CT000656,Meeting,Booked Meeting,2024-08-30T19:07:44,CSM
ACT011657,A00666,CT002010,Task,Replied,2025-01-02T03:34:50,SDR
ACT011658,A00881,CT002086,Call,Connected,2025-09-11T05:32:58,AE
ACT011659,A00641,CT000702,Task,Left VM,2025-02-09T15:26:26,AM
ACT011660,A00669,CT002038,Email,Replied,2025-10-10T14:54:06,AM
ACT011661,A01082,CT000255,Call,Replied,2025-04-08T22:41:30,AM
ACT011662,A00517,CT002049,Email,No Answer,2024-09-01T12:35:07,AM
ACT011663,A00115,CT001548,Meeting,No Answer,2026-02-13T20:01:19,CSM
ACT011664,A01084,CT001022,Task,No Answer,2025-11-21T13:47:25,AE
ACT011665,A00175,CT000160,Email,No Answer,2024-07-08T00:28:47,AM
ACT011666,A00543,CT001133,Task,Connected,2026-01-23T07:04:18,AM
ACT011667,A00480,CT001994,Email,No Answer,2025-12-10T19:17:46,AM
ACT011668,A00066,CT001622,Email,Left VM,2025-03-01T00:01:07,SDR
ACT011669,A00168,CT002103,Task,Left VM,2025-08-12T17:38:44,AM
ACT011670,A00837,CT002128,Email,No Answer,2025-10-28T13:57:53,CSM
ACT011671,A00278,CT000862,Task,Follow-up Needed,2025-11-02T07:15:50,AE
ACT011672,A00159,CT001075,Email,Replied,2025-12-18T08:41:10,SDR
ACT011673,A01042,CT001874,Call,Connected,2025-03-30T14:54:07,AM
ACT011674,A00175,CT001088,Meeting,Follow-up Needed,2024-11-07T20:31:35,AE
ACT011675,A00784,CT001817,Email,No Answer,2025-03-14T07:14:08,AM
ACT011676,A00772,CT000069,Meeting,Follow-up Needed,2025-06-17T22:24:46,AM
ACT011677,A00184,CT000071,Email,Booked Meeting,2024-03-31T15:58:03,CSM
ACT011678,A00870,CT000470,Task,No Answer,2024-06-15T06:01:03,CSM
ACT011679,A00587,CT001457,Email,No Answer,2025-08-17T22:39:21,SDR
ACT011680,A00856,CT000848,Email,Left VM,2025-05-10T02:24:35,AE
ACT011681,A00643,CT001241,Task,Connected,2024-10-08T19:55:30,AE
ACT011682,A00093,CT002044,Email,Left VM,2025-12-03T04:06:03,CSM
ACT011683,A00220,CT000642,Task,Booked Meeting,2025-03-28T04:08:59,SDR
ACT011684,A00322,CT000198,Meeting,Left VM,2024-03-21T11:59:27,AE
ACT011685,A00094,CT001295,Task,Follow-up Needed,2024-01-30T09:29:26,AM
ACT011686,A00456,CT000322,Call,Follow-up Needed,2025-05-13T20:38:00,AE
ACT011687,A00942,CT001791,Email,Follow-up Needed,2024-09-12T02:39:22,AE
ACT011688,A00307,CT000904,Email,Replied,2024-09-13T00:11:07,AE
ACT011689,A00113,CT000105,Task,Booked Meeting,2025-05-17T20:01:51,AE
ACT011690,A00745,CT000532,Meeting,Connected,2024-03-28T16:45:55,CSM
ACT011691,A00853,CT001112,Call,Connected,2024-11-10T14:27:12,SDR
ACT011692,A00562,CT002032,Call,Replied,2026-01-07T22:09:32,SDR
ACT011693,A00332,CT000416,Email,Follow-up Needed,2025-05-12T20:23:56,AM
ACT011694,A00932,CT000758,Task,No Answer,2024-03-14T21:18:02,CSM
ACT011695,A00049,CT000162,Email,No Answer,2024-08-30T23:07:59,CSM
ACT011696,A00652,CT001177,Meeting,Connected,2025-04-01T13:07:15,CSM
ACT011697,A00966,CT002011,Call,No Answer,2025-11-18T21:30:27,SDR
ACT011698,A00262,CT000624,Task,Booked Meeting,2024-11-14T08:09:12,AE
ACT011699,A01150,CT001965,Task,Connected,2025-03-26T09:01:18,SDR
ACT011700,A00851,CT001991,Task,Booked Meeting,2024-03-16T07:21:46,AE
ACT011701,A00353,CT000788,Task,No Answer,2024-04-20T16:10:41,SDR
ACT011702,A01183,CT001934,Meeting,Replied,2024-09-21T19:07:32,CSM
ACT011703,A00640,CT000566,Call,Follow-up Needed,2024-09-05T01:54:27,AE
ACT011704,A00658,CT002019,Task,No Answer,2024-07-23T00:02:54,AE
ACT011705,A00044,CT001259,Email,Left VM,2024-09-18T07:02:20,CSM
ACT011706,A01193,CT000315,Task,Left VM,2024-03-05T00:44:37,CSM
ACT011707,A00391,CT001243,Meeting,Left VM,2025-07-15T21:37:03,CSM
ACT011708,A00473,CT000634,Email,Left VM,2026-02-10T11:57:52,CSM
ACT011709,A01050,CT000178,Meeting,Replied,2025-11-10T11:39:13,SDR
ACT011710,A00233,CT001992,Call,Connected,2024-07-07T21:20:16,CSM
ACT011711,A00409,CT001232,Meeting,Booked Meeting,2024-04-18T02:21:12,AM
ACT011712,A00716,CT000523,Task,Left VM,2025-08-10T08:39:24,SDR
ACT011713,A00658,CT001947,Meeting,Booked Meeting,2026-01-29T09:46:09,AM
ACT011714,A00128,CT000815,Email,Follow-up Needed,2024-08-17T12:27:50,AE
ACT011715,A00679,CT001038,Task,Replied,2025-10-29T07:04:57,AM
ACT011716,A00273,CT001818,Meeting,Left VM,2024-09-13T15:01:08,AE
ACT011717,A00871,CT000691,Call,Left VM,2024-06-20T14:41:18,SDR
ACT011718,A00779,CT001715,Call,Replied,2025-10-18T04:28:24,SDR
ACT011719,A01072,CT000575,Call,Booked Meeting,2025-09-30T18:23:07,AE
ACT011720,A00872,CT000002,Meeting,Connected,2024-03-27T14:12:31,AE
ACT011721,A01159,CT000908,Task,Left VM,2025-07-21T01:12:00,SDR
ACT011722,A00735,CT000720,Meeting,Follow-up Needed,2024-04-28T01:17:02,CSM
ACT011723,A00145,CT000152,Task,No Answer,2024-03-06T09:46:25,CSM
ACT011724,A00431,CT001830,Task,Connected,2024-12-12T08:04:53,SDR
ACT011725,A01143,CT000372,Call,Replied,2024-01-08T00:14:19,AE
ACT011726,A00495,CT001640,Task,Connected,2024-06-29T16:50:03,AE
ACT011727,A00083,CT000224,Email,Connected,2024-02-15T16:11:36,AE
ACT011728,A00178,CT000827,Email,Replied,2026-01-05T06:24:25,SDR
ACT011729,A00696,CT001630,Task,Connected,2024-10-02T20:02:11,SDR
ACT011730,A00432,CT000736,Email,Replied,2025-02-04T07:50:13,CSM
ACT011731,A00519,CT000378,Call,Booked Meeting,2024-10-29T20:19:39,AE
ACT011732,A00059,CT002179,Meeting,Follow-up Needed,2025-08-01T04:42:10,SDR
ACT011733,A01100,CT002081,Call,Replied,2025-03-12T08:40:32,AE
ACT011734,A01167,CT001869,Meeting,Follow-up Needed,2025-09-14T07:28:59,AE
ACT011735,A00059,CT002136,Email,Follow-up Needed,2024-08-15T09:49:12,CSM
ACT011736,A00177,CT001147,Call,Follow-up Needed,2025-05-03T04:00:03,SDR
ACT011737,A00253,CT001669,Task,Left VM,2024-10-26T23:56:58,AE
ACT011738,A01114,CT001839,Meeting,Replied,2025-06-14T20:13:18,AE
ACT011739,A00237,CT001249,Email,No Answer,2025-11-15T15:24:11,SDR
ACT011740,A00777,CT001358,Call,Booked Meeting,2025-07-26T18:13:54,AM
ACT011741,A01134,CT001760,Meeting,Booked Meeting,2025-08-21T09:35:50,CSM
ACT011742,A01042,CT001311,Task,No Answer,2025-05-27T06:29:38,AE
ACT011743,A00401,CT000171,Meeting,Booked Meeting,2025-08-25T03:27:33,SDR
ACT011744,A00453,CT000492,Task,Left VM,2025-12-18T02:52:52,AE
ACT011745,A00285,CT000773,Email,Booked Meeting,2025-04-22T20:58:31,SDR
ACT011746,A00888,CT002000,Call,Left VM,2024-05-12T22:05:59,AM
ACT011747,A00159,CT002199,Call,No Answer,2025-04-25T14:26:51,AM
ACT011748,A00333,CT001575,Email,Follow-up Needed,2025-03-12T18:22:19,SDR
ACT011749,A00754,CT000225,Meeting,Connected,2026-01-28T12:46:06,AE
ACT011750,A00117,CT000897,Email,Booked Meeting,2025-09-02T14:58:20,AE
ACT011751,A00341,CT001663,Call,No Answer,2025-04-08T03:49:29,SDR
ACT011752,A00937,CT001073,Meeting,Connected,2025-03-01T02:58:49,SDR
ACT011753,A01040,CT001445,Email,No Answer,2024-11-01T01:26:38,AE
ACT011754,A00786,CT000850,Email,No Answer,2024-08-09T20:50:39,AE
ACT011755,A00048,CT001182,Call,Booked Meeting,2024-11-15T04:19:15,CSM
ACT011756,A00235,CT000681,Email,Booked Meeting,2024-02-08T19:56:18,SDR
ACT011757,A01172,CT001259,Task,Replied,2024-03-04T19:14:57,SDR
ACT011758,A00485,CT001672,Meeting,Follow-up Needed,2025-11-07T11:15:34,AM
ACT011759,A01200,CT002112,Task,Left VM,2025-09-25T05:34:52,AM
ACT011760,A00539,CT000313,Email,No Answer,2025-03-22T06:59:41,AM
ACT011761,A00926,CT001109,Email,Connected,2025-08-17T22:54:38,CSM
ACT011762,A00272,CT001666,Task,Replied,2025-10-09T16:02:43,AM
ACT011763,A00827,CT000113,Call,No Answer,2025-12-07T07:45:39,SDR
ACT011764,A00284,CT000777,Meeting,Follow-up Needed,2025-08-04T04:19:33,AE
ACT011765,A00748,CT000680,Email,Left VM,2025-04-10T14:36:33,AM
ACT011766,A00140,CT000545,Meeting,No Answer,2025-08-30T15:57:25,AE
ACT011767,A00289,CT000893,Task,Follow-up Needed,2025-08-05T13:58:47,CSM
ACT011768,A00832,CT000939,Task,Follow-up Needed,2024-12-30T09:39:53,AM
ACT011769,A00330,CT001950,Call,Booked Meeting,2025-12-02T19:37:14,AM
ACT011770,A00334,CT000405,Email,Booked Meeting,2024-01-13T00:38:54,AM
ACT011771,A00623,CT001763,Meeting,Left VM,2024-03-10T03:56:16,CSM
ACT011772,A00586,CT001308,Task,Follow-up Needed,2025-08-02T20:55:20,AE
ACT011773,A00050,CT001482,Task,Follow-up Needed,2025-05-28T04:40:44,SDR
ACT011774,A00113,CT002136,Meeting,Connected,2024-06-29T10:47:22,CSM
ACT011775,A00281,CT001512,Email,Replied,2024-02-29T12:08:05,CSM
ACT011776,A00063,CT000274,Call,Connected,2024-05-09T00:59:12,AE
ACT011777,A00786,CT000604,Email,No Answer,2024-02-07T03:15:00,AM
ACT011778,A00344,CT001366,Call,Booked Meeting,2025-08-27T14:59:38,SDR
ACT011779,A01096,CT000710,Meeting,Booked Meeting,2025-05-07T22:32:18,AM
ACT011780,A00739,CT002190,Call,Left VM,2024-08-26T00:19:35,CSM
ACT011781,A01128,CT000711,Meeting,Left VM,2025-08-01T14:20:20,AE
ACT011782,A01150,CT000008,Task,Follow-up Needed,2026-02-23T07:25:47,SDR
ACT011783,A00585,CT000744,Meeting,Connected,2025-11-03T09:07:20,SDR
ACT011784,A00501,CT001646,Call,Replied,2024-11-07T15:33:41,AE
ACT011785,A00085,CT000497,Call,Replied,2024-06-20T15:57:48,CSM
ACT011786,A00233,CT000248,Task,Left VM,2024-07-15T06:54:10,AM
ACT011787,A01129,CT000778,Task,Connected,2025-12-26T23:34:34,CSM
ACT011788,A00618,CT000908,Task,Connected,2026-01-25T13:34:34,AM
ACT011789,A00654,CT001839,Meeting,Follow-up Needed,2024-12-14T13:50:31,AE
ACT011790,A00237,CT000025,Email,Connected,2024-09-11T07:20:13,AE
ACT011791,A00820,CT000611,Email,Left VM,2026-02-15T00:55:29,AE
ACT011792,A00238,CT002056,Call,Connected,2025-12-22T17:53:45,CSM
ACT011793,A00946,CT001811,Task,Replied,2025-01-10T04:37:17,SDR
ACT011794,A00727,CT001094,Email,Booked Meeting,2024-04-19T05:58:25,AM
ACT011795,A00122,CT000480,Call,Connected,2026-01-21T10:48:56,AE
ACT011796,A00496,CT000548,Meeting,Booked Meeting,2024-12-26T22:49:05,AE
ACT011797,A01190,CT001479,Meeting,Booked Meeting,2026-01-30T05:02:16,AM
ACT011798,A00266,CT001476,Meeting,Replied,2024-12-31T06:03:13,AM
ACT011799,A00223,CT000397,Meeting,Left VM,2025-05-05T12:30:22,AM
ACT011800,A00749,CT001492,Email,Replied,2024-10-23T12:29:34,SDR
ACT011801,A00693,CT002179,Email,No Answer,2024-04-26T23:15:06,CSM
ACT011802,A00161,CT000945,Email,Follow-up Needed,2025-04-03T13:05:03,SDR
ACT011803,A00949,CT000779,Call,Follow-up Needed,2024-09-17T21:13:25,CSM
ACT011804,A00431,CT000163,Meeting,Left VM,2025-04-20T04:31:52,CSM
ACT011805,A00050,CT002195,Email,Follow-up Needed,2026-01-31T19:49:52,AM
ACT011806,A00512,CT002129,Call,Follow-up Needed,2024-10-02T11:27:32,CSM
ACT011807,A00572,CT000739,Task,Follow-up Needed,2024-12-15T09:38:12,SDR
ACT011808,A00399,CT001834,Call,Left VM,2024-12-24T09:43:18,CSM
ACT011809,A00759,CT001939,Task,Replied,2024-01-21T12:12:29,AM
ACT011810,A00415,CT001588,Call,Booked Meeting,2024-02-08T08:54:38,AM
ACT011811,A00578,CT001414,Call,Follow-up Needed,2024-04-19T08:28:08,AM
ACT011812,A01060,CT000458,Call,Booked Meeting,2024-01-11T18:54:35,SDR
ACT011813,A00357,CT001753,Task,Follow-up Needed,2024-02-13T06:25:14,CSM
ACT011814,A00971,CT000568,Call,Left VM,2025-02-25T20:54:44,CSM
ACT011815,A00134,CT000026,Call,No Answer,2024-12-22T04:23:04,AE
ACT011816,A00536,CT002122,Email,Follow-up Needed,2024-07-06T13:36:28,CSM
ACT011817,A00698,CT001112,Email,Replied,2025-08-30T18:33:28,CSM
ACT011818,A00365,CT001129,Email,Replied,2025-12-22T01:32:03,CSM
ACT011819,A00660,CT001352,Call,Follow-up Needed,2025-10-05T21:57:49,CSM
ACT011820,A00752,CT000575,Email,Connected,2025-03-21T12:25:32,CSM
ACT011821,A00156,CT000249,Call,Left VM,2025-08-12T01:17:56,SDR
ACT011822,A00733,CT001523,Meeting,No Answer,2024-11-19T14:05:14,AE
ACT011823,A00558,CT001944,Call,Follow-up Needed,2024-12-23T07:38:16,CSM
ACT011824,A00235,CT002051,Email,Booked Meeting,2025-04-03T13:50:10,AE
ACT011825,A00320,CT001077,Email,Follow-up Needed,2024-08-02T05:48:20,AM
ACT011826,A00097,CT000436,Meeting,Booked Meeting,2024-12-24T20:22:06,AM
ACT011827,A00196,CT001926,Task,Connected,2025-09-17T10:27:12,AM
ACT011828,A00323,CT001704,Call,Follow-up Needed,2025-09-23T01:07:20,AE
ACT011829,A00368,CT000090,Task,Follow-up Needed,2025-08-26T08:12:28,CSM
ACT011830,A00825,CT000437,Call,Follow-up Needed,2025-09-19T00:12:42,CSM
ACT011831,A00106,CT000493,Meeting,No Answer,2024-11-01T14:57:59,AE
ACT011832,A01169,CT002140,Email,Booked Meeting,2025-06-07T07:23:10,AM
ACT011833,A00679,CT000155,Email,Left VM,2025-10-31T12:22:23,AE
ACT011834,A00699,CT000004,Email,Left VM,2024-07-22T13:14:29,AM
ACT011835,A00400,CT001745,Meeting,Booked Meeting,2024-12-11T03:44:37,SDR
ACT011836,A00262,CT001446,Meeting,Left VM,2025-01-04T22:43:39,AE
ACT011837,A00584,CT000716,Task,Booked Meeting,2024-08-26T22:57:28,AM
ACT011838,A00031,CT001924,Call,No Answer,2024-04-20T19:10:40,SDR
ACT011839,A01022,CT001043,Task,Left VM,2024-11-07T19:23:44,CSM
ACT011840,A00250,CT000301,Task,Replied,2024-08-19T18:00:24,SDR
ACT011841,A00921,CT001464,Task,Left VM,2025-02-20T22:35:08,AM
ACT011842,A00903,CT000080,Call,Left VM,2024-05-27T03:23:14,SDR
ACT011843,A00807,CT000952,Task,Left VM,2025-08-22T05:06:53,AM
ACT011844,A00864,CT001429,Email,No Answer,2024-09-03T17:42:57,CSM
ACT011845,A00828,CT002094,Meeting,No Answer,2025-09-09T09:08:18,SDR
ACT011846,A00670,CT000835,Meeting,Booked Meeting,2024-07-26T15:19:14,AE
ACT011847,A00784,CT001050,Meeting,Left VM,2025-01-01T14:50:35,AM
ACT011848,A00023,CT001231,Task,No Answer,2025-12-02T04:13:22,CSM
ACT011849,A00489,CT002142,Task,Booked Meeting,2025-02-22T21:13:01,AM
ACT011850,A01075,CT001723,Call,Follow-up Needed,2025-09-24T08:32:24,AE
ACT011851,A00766,CT000509,Task,Booked Meeting,2025-09-19T23:22:34,CSM
ACT011852,A00851,CT000838,Task,Replied,2024-05-01T22:37:07,CSM
ACT011853,A00939,CT001365,Email,Replied,2025-12-17T07:25:16,AM
ACT011854,A00817,CT000948,Call,Connected,2024-11-06T17:11:31,AM
ACT011855,A01125,CT000250,Call,Replied,2026-02-17T01:26:01,AE
ACT011856,A01199,CT000364,Email,Left VM,2025-09-15T10:22:40,CSM
ACT011857,A00598,CT000296,Task,No Answer,2025-01-02T17:02:45,AM
ACT011858,A01008,CT001253,Email,Booked Meeting,2024-11-02T16:00:27,SDR
ACT011859,A00175,CT000774,Email,Follow-up Needed,2024-12-03T11:23:51,AE
ACT011860,A00171,CT001267,Task,Booked Meeting,2024-02-29T17:09:37,AE
ACT011861,A00815,CT002047,Meeting,Replied,2024-04-08T12:55:50,AM
ACT011862,A01143,CT002098,Email,Booked Meeting,2024-04-07T04:18:08,CSM
ACT011863,A00962,CT001467,Email,Follow-up Needed,2026-02-01T14:32:15,AE
ACT011864,A00353,CT001100,Task,Replied,2025-11-10T00:22:32,AM
ACT011865,A00407,CT001708,Email,Booked Meeting,2024-01-31T13:19:26,CSM
ACT011866,A00211,CT001823,Task,Replied,2025-03-19T11:46:21,AE
ACT011867,A01086,CT001753,Task,Replied,2025-11-10T09:34:14,AE
ACT011868,A00595,CT000842,Email,Booked Meeting,2025-11-12T17:16:03,AE
ACT011869,A00333,CT001581,Meeting,Left VM,2025-12-26T21:00:32,AE
ACT011870,A00880,CT001305,Call,Replied,2024-07-07T21:00:31,SDR
ACT011871,A00194,CT001072,Task,Left VM,2025-06-18T11:40:52,AE
ACT011872,A01058,CT001634,Email,No Answer,2024-03-26T16:00:33,AM
ACT011873,A01125,CT000178,Meeting,Follow-up Needed,2026-01-04T11:57:06,AE
ACT011874,A00051,CT002099,Email,Left VM,2024-02-20T15:15:14,AE
ACT011875,A00985,CT000135,Meeting,Booked Meeting,2025-01-10T06:41:08,AM
ACT011876,A00911,CT001537,Call,Follow-up Needed,2024-02-03T19:24:32,AE
ACT011877,A00631,CT001017,Call,Connected,2024-02-01T02:39:33,SDR
ACT011878,A00938,CT000508,Task,No Answer,2025-01-01T17:17:40,AM
ACT011879,A00216,CT000759,Email,Left VM,2025-03-07T08:49:44,AE
ACT011880,A00778,CT001371,Email,Booked Meeting,2024-05-13T14:11:54,CSM
ACT011881,A00723,CT000670,Email,Booked Meeting,2024-04-09T22:22:25,AM
ACT011882,A01069,CT000335,Task,Connected,2024-05-26T05:03:01,AM
ACT011883,A00381,CT000902,Task,Connected,2025-04-15T05:44:13,SDR
ACT011884,A00273,CT001440,Task,Connected,2025-06-11T08:17:42,SDR
ACT011885,A00359,CT000294,Meeting,Connected,2026-01-22T07:38:56,AE
ACT011886,A01118,CT001850,Call,Follow-up Needed,2025-04-11T17:23:28,AM
ACT011887,A00646,CT001738,Task,Connected,2025-10-26T16:18:01,AE
ACT011888,A00502,CT000742,Email,Left VM,2024-06-06T03:56:33,AM
ACT011889,A00142,CT001818,Task,No Answer,2025-06-26T07:15:30,SDR
ACT011890,A00054,CT000266,Call,Follow-up Needed,2024-07-21T11:23:07,AE
ACT011891,A00739,CT001511,Meeting,Connected,2025-05-11T00:38:53,AE
ACT011892,A00804,CT000494,Meeting,Follow-up Needed,2024-09-30T23:40:07,SDR
ACT011893,A00809,CT000752,Task,Replied,2025-07-19T12:02:31,SDR
ACT011894,A01195,CT000629,Meeting,No Answer,2025-03-03T21:49:43,AM
ACT011895,A00965,CT000326,Email,Left VM,2024-03-04T23:21:33,SDR
ACT011896,A00776,CT001230,Meeting,Replied,2024-12-24T13:30:06,SDR
ACT011897,A00662,CT000796,Meeting,Follow-up Needed,2024-01-09T08:44:29,SDR
ACT011898,A00097,CT001385,Call,Left VM,2024-04-06T19:28:16,AE
ACT011899,A00359,CT001381,Task,Left VM,2025-05-10T14:02:35,AM
ACT011900,A00245,CT001671,Call,Booked Meeting,2024-02-25T04:15:42,AE
ACT011901,A00337,CT001894,Call,Connected,2025-10-15T08:26:11,AE
ACT011902,A01046,CT001620,Meeting,Booked Meeting,2025-05-25T09:31:46,CSM
ACT011903,A00701,CT001783,Meeting,Connected,2025-04-12T06:42:50,SDR
ACT011904,A00236,CT000705,Email,Booked Meeting,2025-03-25T21:28:18,AM
ACT011905,A00910,CT001932,Call,No Answer,2026-02-23T21:48:34,SDR
ACT011906,A00152,CT000367,Email,No Answer,2025-12-26T00:13:40,AE
ACT011907,A00773,CT000354,Email,Follow-up Needed,2024-09-07T09:59:27,CSM
ACT011908,A00791,CT001756,Meeting,Replied,2025-10-08T00:52:51,CSM
ACT011909,A00556,CT001647,Email,Booked Meeting,2024-03-13T14:55:25,SDR
ACT011910,A00131,CT000191,Call,Connected,2025-11-28T07:22:22,SDR
ACT011911,A00855,CT001767,Meeting,Replied,2025-10-11T18:42:38,SDR
ACT011912,A00689,CT001931,Task,Booked Meeting,2024-04-24T13:35:49,CSM
ACT011913,A00883,CT000587,Call,Replied,2024-06-13T05:51:47,SDR
ACT011914,A01043,CT001408,Meeting,Left VM,2026-02-16T08:00:54,SDR
ACT011915,A00308,CT001401,Call,No Answer,2024-09-28T04:40:16,SDR
ACT011916,A00906,CT001963,Task,Left VM,2024-04-03T00:58:28,CSM
ACT011917,A00228,CT000692,Call,Follow-up Needed,2024-09-20T02:30:08,AE
ACT011918,A00379,CT001919,Task,Booked Meeting,2024-12-13T17:32:50,AE
ACT011919,A00943,CT000809,Task,Booked Meeting,2024-08-30T16:09:26,SDR
ACT011920,A00140,CT001663,Call,No Answer,2026-02-17T17:37:25,AM
ACT011921,A00111,CT001474,Email,Replied,2026-02-25T01:46:08,AM
ACT011922,A01035,CT002032,Email,No Answer,2025-05-23T15:43:01,AE
ACT011923,A00522,CT000315,Task,Left VM,2026-02-01T23:02:27,CSM
ACT011924,A00645,CT002117,Task,Connected,2025-11-24T03:28:46,AM
ACT011925,A01058,CT000469,Meeting,Replied,2024-02-20T17:33:04,CSM
ACT011926,A01013,CT001979,Meeting,Replied,2024-12-21T15:01:37,SDR
ACT011927,A00905,CT001869,Meeting,Replied,2024-07-06T00:39:01,CSM
ACT011928,A00571,CT000720,Meeting,Connected,2025-04-29T06:28:27,CSM
ACT011929,A00901,CT000953,Email,Follow-up Needed,2024-09-19T15:57:50,AM
ACT011930,A00784,CT000340,Meeting,Left VM,2024-04-04T20:44:25,AM
ACT011931,A00205,CT000870,Call,Replied,2024-01-04T09:13:11,CSM
ACT011932,A01027,CT001625,Email,Booked Meeting,2024-01-01T20:51:00,CSM
ACT011933,A01120,CT001936,Meeting,Booked Meeting,2026-02-27T16:40:13,CSM
ACT011934,A01013,CT001110,Task,Connected,2024-07-26T11:18:36,SDR
ACT011935,A00510,CT001954,Call,Follow-up Needed,2025-01-24T12:50:54,SDR
ACT011936,A00077,CT001857,Email,Booked Meeting,2025-10-31T06:00:11,SDR
ACT011937,A00575,CT001143,Meeting,No Answer,2025-09-23T23:56:18,SDR
ACT011938,A00310,CT000350,Call,Connected,2024-10-23T04:56:51,CSM
ACT011939,A00976,CT000971,Meeting,Booked Meeting,2025-10-12T18:42:29,AM
ACT011940,A00476,CT000231,Meeting,Booked Meeting,2025-12-29T21:39:59,AM
ACT011941,A00898,CT001485,Meeting,No Answer,2025-09-26T15:23:06,SDR
ACT011942,A00879,CT001945,Task,Replied,2025-08-02T18:14:55,AM
ACT011943,A00165,CT001454,Email,Left VM,2026-01-16T07:51:45,CSM
ACT011944,A00424,CT001562,Task,Replied,2024-02-14T12:52:45,AM
ACT011945,A00072,CT000019,Meeting,Connected,2025-04-16T02:50:41,AM
ACT011946,A00285,CT002032,Meeting,Left VM,2025-03-29T01:02:47,AE
ACT011947,A01006,CT000993,Email,Left VM,2024-05-20T23:14:56,AE
ACT011948,A00901,CT000866,Task,Follow-up Needed,2026-01-14T21:17:13,AE
ACT011949,A00138,CT000398,Meeting,Booked Meeting,2024-10-06T15:49:45,CSM
ACT011950,A00075,CT001655,Meeting,No Answer,2024-06-17T14:49:02,AE
ACT011951,A00088,CT001045,Email,Follow-up Needed,2025-11-06T20:42:38,SDR
ACT011952,A00788,CT001910,Meeting,No Answer,2025-09-03T00:16:35,CSM
ACT011953,A00273,CT001717,Meeting,No Answer,2025-05-16T07:11:29,AM
ACT011954,A00682,CT001869,Call,Follow-up Needed,2024-09-03T11:56:47,AE
ACT011955,A00115,CT001524,Call,Replied,2026-01-29T19:42:18,AE
ACT011956,A01107,CT000847,Meeting,Connected,2024-03-17T22:14:17,AE
ACT011957,A00581,CT000674,Email,No Answer,2025-05-07T17:28:40,AE
ACT011958,A00562,CT001250,Task,No Answer,2025-04-06T06:43:27,CSM
ACT011959,A00425,CT000414,Meeting,Follow-up Needed,2024-07-26T13:02:32,AM
ACT011960,A01137,CT000963,Task,Left VM,2025-07-14T02:02:21,CSM
ACT011961,A01176,CT001334,Email,Follow-up Needed,2025-12-02T16:26:02,SDR
ACT011962,A00743,CT001480,Meeting,Booked Meeting,2025-12-11T21:49:23,SDR
ACT011963,A00749,CT000999,Meeting,No Answer,2024-03-18T14:13:55,AM
ACT011964,A00329,CT000677,Meeting,No Answer,2024-09-13T02:55:29,AE
ACT011965,A00691,CT000651,Call,Booked Meeting,2025-11-30T15:01:51,SDR
ACT011966,A00402,CT000689,Email,No Answer,2025-07-13T23:06:18,SDR
ACT011967,A00014,CT001760,Call,No Answer,2026-01-01T00:52:04,AE
ACT011968,A01045,CT001485,Task,No Answer,2025-11-07T14:05:00,AM
